"fdc_id","food_desc","foodgroup","Edible_factor_in_FCT","WATERg","ENERCkJ","ENERCkcal","FAT_g","FASATg","F12D0g","F14D0g","F16D0g","F18D0g","FATRNg","FAMSg","F16D1g","F18D1g","FAPUg","F18D2N6g","F18D3N3g","F20D3N3g","F20D3N6g","F20D4N3g","F20D4N6g","F20D5N3g","F22D5N3g","F22D6N3g","omega_3","omega_6","CHOLEmg","CHOAVLg","STARCHg","mono_di","SUGARg","FIBTGg","PROCNTg","salt","ALCg","VITA_RAEmcg","RETOLmcg","CARTBmcg","VITDmcg","VITEmg","THIAmg","RIBFmg","NIAmg","VITB6_mg","FOLmcg","VITB12mcg","VITCmg","CAmg","FEmg","NAmg","Kmg","MGmg","ZNmg","SEmcg","CUmg","Pmg","IDmcg","scientific_name","nutrient_data_source","source_fct"
"05.292","Chocolate frosting","Cereals, seed and nuts",1,17,1606,382,11.8,7,0.05,0.13,2.81,3.62,0,3.7,0.04,3.54,0.5,0.44,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,"0.03","0.46",3,65.2,0.5,"64.599999999999994",64,2,2.6,"0",0,3,2,12,0,0.3,0.06,0.04,0.3,0.02,5,0.1,0,31,2,7,174,50,0.8,0,0.4,85,1,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.144","Chocolate mousse","Other dishes, products and ingredients",1,40,1490,358,24.3,14,0.42,1.36,6.26,4.23,0.4,6.9,0.39,6.27,1.2,0.97,0.09,0.01,0.01,0.01,0.06,0.01,0.01,0.04,"0.12","0.93",123,28.1,0.4,"27.7",26.2,2,5.8,"0.1",0,168,162,82,0.8,1.6,0.07,0.19,0.2,0.05,19,0.8,0,38,2,51,164,40,1,7,0.31,151,12,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"06.540","Compote, made from fruits and berries","Potatoes, vegetables, fruit and berries",1,76,406,96,0.1,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,"0","0.01",0,23.3,2.3,"21",17.1,1,0.1,"0",0,1,0,10,0,0.1,0,0.01,0.1,0.01,0,0,1,3,0,0,43,2,0,0,0.02,20,1,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"09.164","Crumble pie, with apples","Beverages",1,49,1074,257,11.9,7.2,0.33,1.12,3.27,1.16,0.3,2.9,0.26,2.45,0.5,0.44,0.06,0,0,0,0,0,0,0,"0.06","0.33",27,33.2,12.1,"21.1",14.2,3,2.7,"0.2",0,91,86,68,1.4,0.5,0.07,0.03,0.3,0.05,3,0,2,18,0.6,61,146,18,0.3,1,0.06,109,5,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"09.163","Crumbled pie, with berries","Beverages",1,39,1320,316,15.6,9.4,0.44,1.46,4.25,1.53,0.4,3.7,0.34,3.16,0.8,0.57,0.13,0,0,0,0,0,0,0,"0.13","0.42",36,38.4,15.8,"22.6",19.8,4,3.7,"0.2",0,120,112,94,1.8,1.3,0.07,0.02,0.5,0.06,11,0,6,34,0.7,83,155,23,0.4,1,0.1,68,5,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.112","Custard, rum flavour, Piano","Milk and milk products",1,73,636,152,8.9,5.6,0.27,0.89,2.52,0.93,0.3,2.1,0.2,1.82,0.2,0.12,0.04,0,0,0,0,0,0,0,"0.04","0.04",22,15,3.8,"11.2",7.5,0,3,"0.1",0,118,118,5,0,0.2,0.04,0.1,0.1,0.03,4,0.4,0,105,0.1,40,145,10,0.4,2,0.02,91,13,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.291","Custard, vanilla and egg, cake filling","Cereals, seed and nuts",1,75,466,110,2.5,0.9,0.02,0.06,0.55,0.2,0,0.8,0.05,0.76,0.4,0.34,0.01,0,0,0,0.03,0,0,0.02,"0.03","0.38",55,16,4.3,"11.7",8,0,5.8,"0.1",0,30,30,1,0.6,0.9,0.04,0.14,0.1,0.04,11,0.6,0,112,0.4,56,171,9,0.5,4,0.02,128,18,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.111","Custard, vanilla flavour, Piano","Milk and milk products",1,74,620,148,8.6,5.4,0.26,0.86,2.43,0.89,0.3,2.1,0.2,1.75,0.2,0.12,0.03,0,0,0,0,0,0,0,"0.03","0.03",21,14.7,3.7,"11",7.5,0,3,"0.1",0,113,113,4,0,0.2,0.04,0.1,0.1,0.03,3,0.4,0,108,0.1,40,151,10,0.4,2,0.02,73,15,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.295","Custard, whole milk, vanilla flavour","Cereals, seed and nuts",1,76,477,113,3.3,2.1,0.11,0.33,0.93,0.34,0.1,0.8,0.07,0.67,0.1,0.05,0.01,0,0,0,0,0,0,0,"0.01","0.02",8,17.9,3.2,"14.7",10.6,0,3.1,"0.1",0,7,7,5,0,0,0.01,0.1,0,0.01,1,0.5,0,117,0,37,158,10,0.4,1,0.02,102,14,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.146","Dessert with apple, cream and rusk","Other dishes, products and ingredients",1,61,930,223,14.2,8.3,0.43,1.27,3.66,1.38,0.4,3.8,0.29,3.32,0.7,0.59,0.13,0,0,0,0,0,0,0,"0.13","0.46",31,20.7,7.8,"12.9",7,2,2.4,"0.1",0,122,115,82,0.4,0.5,0.03,0.08,0.2,0.03,4,0.2,1,19,0.2,30,80,7,0.2,1,0.03,83,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.140","Dessert with cloudberries and whipped cream","Other dishes, products and ingredients",1,63,1099,266,23.9,14.9,0.71,2.35,6.68,2.45,0.7,5.7,0.54,4.82,0.7,0.42,0.17,0,0,0,0,0,0,0,"0.17","0.19",58,10.2,0,"10.199999999999999",7,2,1.7,"0",0,227,212,179,0,0.9,0.01,0.13,0.1,0.02,14,0.3,28,5,0.1,19,64,9,0.2,1,0.02,69,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.145","Dessert with cowberries, sugar and egg white","Other dishes, products and ingredients",1,67,544,128,0.4,0,0,0,0.02,0.01,0,0,0,0.05,0.2,0.1,0.06,0,0,0,0,0,0,0,"0.06","0.1",0,28.2,0,"28.2",23.9,2,1.9,"0.1",0,0,0,5,0,0.9,0.01,0.05,0.4,0.01,14,0,5,16,0.2,28,97,9,0.1,1,0.07,18,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.018","Ice cream, dairy","Milk and milk products",1,64,812,194,10,6.2,0.3,0.92,2.77,1.06,0.4,2.7,0.15,2.29,0.2,0.26,0.04,0,0.01,0,0.02,0.01,0.01,0.02,"0.08","0.31",33,23,0,"23",13,0,3,"0.1",0,122,117,60,0.1,0.2,0.05,0.18,0.1,0.1,2,0.5,0,121,0,44,213,14,0.5,0,0.01,117,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.243","Ice cream, dairy, Royal Mørk","Milk and milk products",1,47,1241,298,20,12,0.11,0.42,5.12,5.74,0.2,5.6,0.09,5.54,0.6,0.64,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.04,"0.13","0.64",29,26,0.2,"25.8",19,1,3,"0.2",0,84,74,118,0,0.5,0.07,0.15,0.2,0.9,8,0.5,0,110,0.7,64,220,32,0.6,1,0.2,120,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.183","Ice cream, dairy, with chocolate chips","Milk and milk products",1,55,1010,241,12.6,7,0.36,1.09,3.46,1.55,0.4,3.6,0.18,2.97,0.3,0.35,0.05,0,0.01,0.01,0.03,0.01,0.01,0.02,"0.22","0.26",29,28.1,0.2,"27.9",19,1,3.5,"0.1",0,105,100,55,0.1,0.3,0.07,0.15,0.2,0.09,3,0.5,0,114,0.7,40,242,29,0.7,0,0.15,129,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.211","Ice cream, dairy, with extra chocolate","Milk and milk products",1,52,1083,260,17.5,10.4,0.25,0.81,4.38,3.77,0.2,5.2,0.2,4.63,0.5,0.55,0.06,0.01,0.01,0.01,0.01,0.01,0.01,0.01,"0.06","0.48",18,21.2,0.5,"20.7",16.9,1,4.2,"0.1",0,70,64,67,0,0.2,0.05,0.17,0.3,0.04,4,0.4,3,99,0.6,49,213,23,0.6,2,0.1,120,12,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.081","Ice cream, dairy, with reduced fat and sugar content","Milk and milk products",1,64,587,140,5,2.5,0.08,0.25,1.28,0.48,0,1.8,0.11,1.68,0.5,0.37,0.02,0,0,0,0.05,0,0,0.05,"7.0000000000000007E-2","0.42",12,19.8,13,"6.8",2,0,3.8,"0.1",0,16,15,13,0,1.2,0.06,0.2,0.1,0.1,2,0.6,0,134,0.1,50,205,14,0.5,0,0.02,125,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.240","Ice cream, dairy, with wafer and chocolate, cone, Krone-is","Milk and milk products",1,42,1254,300,16,12,1.53,1.34,3.46,1.57,0.2,2.4,0.13,3.75,0.5,1.33,0.15,0,0.01,0,0.01,0,0.01,0,"0.17","1.39",22,35,0.2,"34.799999999999997",22.2,1,3.5,"0.2",0,56,53,37,0,0.6,0.05,0.12,0.1,0.07,9,0.4,0,89,0.4,67,190,19,0.5,1,0.09,100,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.241","Ice cream, dairy, with wafer and strawberry, cone, Krone-is","Milk and milk products",1,47,1123,268,12,9,1.11,1.16,3.01,1.35,0.2,1.7,0.11,2.75,0.3,0.41,0.04,0,0.01,0,0.01,0,0.01,0,"0.06","0.45",22,36,0.2,"35.799999999999997",18.6,1,3.5,"0.1",0,61,58,35,0,0.4,0.04,0.13,0.1,0.5,9,0.6,3,84,0.3,56,180,17,0.4,1,0.04,97,9,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.199","Ice cream, dairy, with wafer, chocolate and nuts","Milk and milk products",1,49,1103,263,12.9,6.9,0.24,0.73,3.11,1.85,0.3,4.2,0.13,3.89,0.5,0.54,0.04,0,0.01,0.01,0.02,0.01,0.01,0.02,"7.0000000000000007E-2","0.57999999999999996",26,32.6,5.6,"27",19.1,1,3.8,"0.2",0,93,89,48,0.1,0.9,0.06,0.16,0.3,0.09,6,0.4,0,104,0.6,79,227,27,0.6,0,0.14,121,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.193","Ice cream, dairy, with wafer, jam and chocolate","Milk and milk products",1,55,952,227,9.4,5.5,0.23,0.71,2.52,1.14,0.3,2.8,0.12,2.44,0.3,0.37,0.04,0,0.01,0,0.02,0,0.01,0.02,"7.0000000000000007E-2","0.4",25,32.2,5.5,"26.7",18.7,1,3.1,"0.2",0,92,89,46,0.1,0.4,0.05,0.14,0.2,0.09,4,0.4,1,96,0.2,78,189,15,0.5,0,0.04,101,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.244","Ice cream, dairy, with wafer, Lion King Size","Milk and milk products",1,40,1362,326,18,14,0.37,1.15,5.55,3.75,0.2,4.1,0.17,5.16,0.6,0.57,0.06,0,0.01,0,0.01,0.01,0.01,0,"0.08","0.59",29,36,0.2,"35.799999999999997",19,1,4.5,"0.2",0,71,65,75,0,0.5,0.07,0.15,0.2,0.6,12,0.6,0,120,0.7,75,240,29,0.6,1,0.1,130,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.194","Ice cream, dairy, yoghurt","Milk and milk products",1,65,729,173,5.6,3.4,0.12,0.39,1.46,0.56,0.1,1.6,0.1,1.6,0.2,0.29,0.02,0,0,0,0.03,0,0,0.04,"0.06","0.33",2,26.6,2.6,"24",17,0,4.1,"0.2",0,59,58,11,0,0.1,0.04,0.22,0.3,0.08,6,0.3,0,143,0.3,87,211,14,0.4,0,0.04,129,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.182","Ice cream, non-dairy, oat, flavoured","Milk and milk products",1,56,963,230,11,5.5,1.78,0.71,0.83,1.59,0,3.6,0.01,3.52,1.4,1.02,0.38,0,0,0,0,0,0,0,"0.38","1.02",0,31.2,8.3,"22.9",NA,1,1,"0.3",0,0,0,0,0,0,0,0,0,0,4,0,0,6,1.2,109,66,25,0.2,0,0,30,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"09.114","Ice lolly, fruit juice","Beverages",1,82,312,73,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,"0","0.01",0,18.3,0,"18.3",15.6,0,0,"0",0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,3,0.1,1,15,1,0,0,0,2,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"09.115","Ice lolly, fruit juice, Lollipop","Beverages",1,73,507,120,3.5,3,0.02,0.06,0.88,1.06,0,0.2,0.02,1.06,0.1,0.12,0.01,0,0,0,0,0,0,0,"0.01","0.12",0,22,0,"22",16,0,0.1,"0",0,4,0,44,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.004","Jelly, powder base, prepared","Other dishes, products and ingredients",1,80,349,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,16.7,0,"0",16.7,0,3.8,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"09.162","Lemon mousse","Beverages",1,54,1219,293,21.6,12.5,0.55,1.83,5.85,2.16,0.5,5.7,0.49,4.91,1.1,0.79,0.1,0,0.01,0,0.06,0,0,0.03,"0.13","0.69",146,18.2,0,"18.2",16.5,0,6.4,"0.2",0,218,209,108,0.8,1.6,0.03,0.2,0,0.04,13,0.6,4,20,0.6,64,59,5,0.4,8,0.06,111,16,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.002","Mousse, powder base, prepared","Other dishes, products and ingredients",1,66,783,187,10,6.1,0.29,0.9,2.75,1.06,NA,2.5,0.15,2.29,0.4,0.3,0.04,0,0.01,0,0.03,0.01,0.01,0.02,"0.08","0.34",NA,20,NA,NA,10,0,4.3,"0",0,NA,NA,0,0,NA,0.05,0.18,0.1,NA,NA,0.6,0,130,0.1,NA,NA,NA,NA,NA,NA,NA,13,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.141","Panna cotta","Other dishes, products and ingredients",1,48,1491,360,30.5,19.3,0.92,3.05,8.63,3.17,0.9,7.3,0.7,6.23,0.7,0.43,0.12,0,0,0,0,0,0,0,"0.12","0.12",75,18.8,0,"18.8",16.4,0,2.5,"0.1",0,290,275,179,0,0,0,0.16,0,0,0,0.3,0,1,0,27,0,0,0,2,0.02,75,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.174","Pudding, caramel, home-made","Other dishes, products and ingredients",1,66,854,205,13.6,7.5,0.31,1.04,3.58,1.32,0.3,3.7,0.31,3.25,0.9,0.65,0.06,0,0.01,0,0.06,0,0,0.03,"0.09","0.63",123,14.8,0,"14.8",11.8,0,6,"0.2",0,128,124,53,0.8,1.6,0.02,0.2,0,0.03,11,0.7,0,78,0.6,71,126,9,0.6,7,0.03,137,20,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.078","Pudding, caramel, Piano","Milk and milk products",1,75,534,127,5.8,3.7,0.17,0.58,1.64,0.6,0.2,1.4,0.13,1.18,0.1,0.08,0.02,0,0,0,0,0,0,0,"0.02","0.02",14,15.6,1.7,"13.9",10.1,0,3,"0.2",0,75,74,9,0,0.1,0.04,0.1,0.1,0.03,3,0.4,0,109,0.1,60,146,11,0.4,2,0.02,95,14,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.020","Pudding, chocolate, Piano","Milk and milk products",1,75,473,112,2.8,1.8,0.08,0.28,0.79,0.29,0.1,0.7,0.06,0.57,0.1,0.04,0.01,0,0,0,0,0,0,0,"0.01","0.01",7,17.8,1.7,"16.100000000000001",12.4,1,3.4,"0.1",0,35,34,16,0,0.1,0.05,0.1,0.1,0.04,5,0.2,0,108,1,40,230,21,0.5,2,0.03,109,13,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.006","Pudding, chocolate, powder base, prepared","Other dishes, products and ingredients",1,84,285,67,0.7,0.4,0.02,0.07,0.19,0.07,0,0.1,0.01,0.13,0,0.01,0,0,0,0,0,0,0,0,"0","0",2,12.1,0,"12.1",12,0,3.2,"0.1",0,2,2,2,0.3,0,0.02,0.1,0,0.02,2,0.5,0,115,0,40,154,6,0.2,1,0,98,14,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.131","Pudding, milk, almond flavour, Piano","Milk and milk products",1,78,441,105,3.1,2,0.09,0.31,0.88,0.32,0.1,0.7,0.07,0.63,0.1,0.04,0.01,0,0,0,0,0,0,0,"0.01","0.01",8,16,2,"14",9.7,0,3,"0.2",0,36,35,6,0,0.1,0.04,0.1,0.1,0.03,3,0.3,0,114,0.1,60,154,11,0.4,2,0.02,101,14,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.130","Puff pastry","Other dishes, products and ingredients",1,32,1655,397,26.2,12.6,0.03,0.26,11.21,1.1,0,9.5,0.08,9.43,2.8,2.59,0.07,0,0,0,0,0,0,0,"7.0000000000000007E-2","2.59",2,33.7,32.2,"1.5",0,3,5.3,"0.8",0,0,0,0,0,2,0.07,0.01,0.7,0.04,0,0,1,77,1.1,337,89,10,0.3,2,0,49,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.154","Rhubarb porridge","Other dishes, products and ingredients",1,80,333,78,0.1,0,0,0,0.01,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,"0","0.02",0,18.3,2,"16.3",15.6,2,0.3,"0",0,2,0,23,0,0.1,0.01,0.01,0.1,0.01,2,0,2,35,0.1,1,61,3,0,0,0.01,7,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"09.161","Rhubarb soup","Beverages",1,82,294,69,0.1,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,"0","0.01",0,16.5,1.1,"15.4",14.9,1,0.2,"0",0,1,0,15,0,0.1,0,0.01,0.1,0,1,0,1,23,0,1,41,2,0,0,0.01,4,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.142","Rice cream","Other dishes, products and ingredients",1,72,703,169,11.2,7.1,0.34,1.11,3.16,1.16,0.3,2.7,0.25,2.29,0.3,0.17,0.05,0,0,0,0,0,0,0,"0.05","0.06",27,14.2,7,"7.2",4.2,0,2.8,"0.9",0,98,93,61,0.1,0,0.02,0.11,0.1,0.02,2,0.4,0,62,0,349,89,7,0.3,1,0.02,86,11,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.184","Rice cream, with strawberries, Rislunsj","Milk and milk products",1,72,584,139,5.4,3.4,0.16,0.54,1.53,0.56,0.2,1.3,0.12,1.1,0.1,0.08,0.02,0,0,0,0,0,0,0,"0.02","0.02",13,19.5,7.5,"12",8.2,0,3,"0.2",0,26,23,32,0,0.1,0.03,0.1,0.1,0.02,2,0.3,0,89,0,80,103,7,0.3,1,0,60,13,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"12.010","Sauce, caramel",NA,1,30,1190,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,70,0,"70",70,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"12.011","Sauce, chocolate, industrially made",NA,1,28,1137,268,1.2,0.6,0,0,0.24,0.27,NA,0.5,0,0.29,0.1,0.02,0,0,0,0,0,0,0,0,"0","0.02",0,62,2.4,"59.6",60,0,2.3,"0.3",0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.1,103,668,100,1.3,0,0.09,126,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.001","Sauce, fruit, powder base, prepared","Other dishes, products and ingredients",1,89,181,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,10.6,0,"10.6",10.8,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.007","Sauce, vanilla, powder base, prepared","Other dishes, products and ingredients",1,86,245,58,0.7,0.4,0.02,0.07,0.19,0.07,0,0.1,0.01,0.14,0,0.01,0,0,0,0,0,0,0,0,"0","0",2,9.6,0,"9.6",5.6,0,3.2,"0.1",0,2,2,2,0.3,0,0.02,0.1,0,0.02,2,0.5,0,116,0,37,156,6,0.2,1,0,100,14,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.003","Soup, fruit, powder base, prepared","Other dishes, products and ingredients",1,87,211,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,11.8,0,"0",6.8,1,0.1,"0",0,7,0,80,0,0.2,0.01,0.01,0.1,0,0,0,0,7,0.5,0,0,2,0,0,0,0,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.023","Vanilla sauce, Piano","Milk and milk products",1,73,618,148,8.3,5.3,0.25,0.84,2.38,0.87,0.2,2,0.19,1.7,0.2,0.12,0.03,0,0,0,0,0,0,0,"0.03","0.03",21,15.4,1.8,"13.6",9.8,0,2.8,"0.1",0,111,110,6,0,0.2,0.04,0.1,0.1,0.03,4,0.2,0,106,0.1,40,142,10,0.4,2,0.02,92,13,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.5","Snacks","Other dishes, products and ingredients",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"06.618","Cashew nuts, salted","Potatoes, vegetables, fruit and berries",1,3,2500,604,48.7,8.7,0,0.01,4.32,3.87,0,31,0.18,30.63,9.2,8.87,0.28,0,0,0,0,0,0,0,"0.28000000000000003","8.8699999999999992",0,19.2,13.3,"5.9",0,8,18,"0.7",0,1,0,7,0,0.8,0.44,0.14,0.9,0.55,47,0,0,42,5,287,580,257,4.7,15,1.83,487,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"13.095","Cashew nuts, salted, Den lille nøttefabrikken",NA,1,3,2489,601,49,8.9,0,0.01,4.39,4.05,0,31.2,0.18,30.9,9.3,8.89,0.43,0,0,0,0,0,0,0,"0.43","8.89",0,18.9,13,"5.9",0,8,17,"0.6",0,1,0,8,0,1,0.47,0.13,0.9,0.53,42,0,0,42,4.9,230,580,270,4.9,17,1.9,500,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"13.094","Cashew nuts, salted, Eldorado",NA,1,3,2412,582,46,8.6,0,0.01,4.35,3.73,0,28.8,0.18,28.4,8.8,8.58,0.17,0,0,0,0,0,0,0,"0.17","8.58",0,21.2,15,"6.2",0,8,17,"1.1000000000000001",0,1,0,7,0,0.5,0.39,0.13,1,0.54,50,0,0,38,4.7,430,560,250,4.3,10,1.6,460,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"13.093","Cashew nuts, salted, Rema 1000",NA,1,2,2599,628,51,8.6,0,0.01,4.22,3.83,0,33,0.19,32.6,9.4,9.14,0.24,0,0,0,0,0,0,0,"0.24","9.14",0,17.6,12,"5.6",0,9,20,"0.5",0,1,0,7,0,1.1,0.46,0.15,1,0.57,48,0,0,45,5.5,200,600,250,4.8,17,2,500,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"12.016","Cheese doodles",NA,1,2,2065,495,30.2,4.8,0.11,0.34,2.47,1.22,0.1,8.8,0.04,8.37,15.5,15.35,0.07,0,0,0,0,0,0,0,"0.14000000000000001","15.36",11,44.4,41.3,"2.9",0.2,3,9.8,"2.1",0,44,36,92,0,16.5,0.1,0.08,0.7,0.07,10,0.2,0,97,0.8,848,90,34,1.6,3,0.1,141,4,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"13.096","Chilli nuts",NA,1,3,2162,519,32.3,5.1,0.01,0.03,2.86,0.7,0,21,0.04,20.23,5.2,4.83,0.34,0,0,0,0,0,0,0,"0.34","4.83",1,37.2,30.7,"6.5",NA,7,16.1,"2.7",0,12,0,147,0,3.4,0.5,0.09,8.6,0.79,59,0,1,56,1.7,1063,397,112,1.6,19,0.52,243,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"13.092","Chilli nuts, Den lille nøttefabrikken",NA,1,3,2208,531,35,5.4,0,0.01,2.65,0.98,0,21.5,0.04,21,7.3,6.69,0.65,0,0,0,0,0,0,0,"0.65","6.69",1,31.2,26,"5.2",NA,7,19,"2.8",0,16,0,188,0,4.1,0.52,0.08,9.2,0.62,52,0,1,67,1.9,1100,460,140,2,35,0.45,270,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"13.091","Chilli nuts, Eldorado",NA,1,3,2174,522,32,3.7,0,0.01,1.81,0.5,0,21.2,0.05,20.3,5.1,4.77,0.3,0,0,0,0,0,0,0,"0.31","4.7699999999999996",1,40.3,34,"6.3",NA,8,14.4,"2.8",0,14,0,170,0,3.7,0.52,0.09,7.8,1.1,62,0,2,46,1.7,1100,350,95,1.4,10,0.52,220,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"13.090","Chilli nuts, Polly",NA,1,3,2104,505,30,6.2,0.02,0.07,4.13,0.63,0,20.4,0.04,19.4,3.1,3.03,0.06,0,0,0,0,0,0,0,"0.06","3.03",1,40,32,"8",NA,7,15,"2.5",0,7,0,84,0,2.4,0.47,0.1,8.7,0.66,62,0,1,55,1.6,990,380,100,1.5,12,0.59,240,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"13.102","Nut mix, oriental",NA,1,9,1621,384,5.6,1.1,0,0,0.59,0.16,NA,2.6,0,2.5,1.7,1.7,0.01,NA,NA,NA,0,NA,0,0,"0.01","1.7",2,71.6,64.8,"6.8",NA,4,9.4,"0.9",0,5,4,8,0.1,1.1,0.06,0.04,3.5,0.12,39,0.1,0,21,1.5,363,176,48,1.6,4,0.3,108,12,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"13.089","Peanuts, roasted, salted, Eldorado",NA,1,2,2473,597,49,6.8,0.47,0.2,2.65,0.91,0,39.5,0.06,38,3.1,2.92,0.11,0,0,0,0,0,0,0.04,"0.15","2.92",2,10.7,5.1,"5.6",0,9,24,"0.8",0,0,0,0,0,4.5,0.83,0.08,14,0.64,82,0,1,48,1.6,310,610,180,2.7,15,0.66,350,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"13.087","Peanuts, roasted, salted, Maarud",NA,1,2,2545,615,49,7,0.01,0.05,3.92,0.85,0,33,0.05,31.8,4.1,4.02,0.04,0,0,0,0,0,0,0,"0.05","4.0199999999999996",3,10.9,5.4,"5.5",0,11,27,"1.6",0,0,0,0,0,8.7,1,0.12,13,0.71,70,0,1,48,1.5,630,590,170,2.5,11,0.66,350,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
