"ICS.FAOSTAT.SUA.Current.Code","ics_faostat_sua_english_description","quality_rating_for_food_match","source_fct","NDB_number","fdc_id","food_desc","scientific_name","ISSCAAP.Group","X3.alpha.code","Edible_factor_in_FCT","V105","SOPg","ENERCkcal","ENERCkJ","V106","V107","WATERg","PROCNTg","XN","FAT_g_standardised","FATg","FATCEg","FAT_g","V108","CHOCDFg","CHOAVLMg","CHOAVLg","CHOAVLDFg","V109","FIBTGg","NSPg","FIBCg","ALCg","ASHg","CAmg","FEmg","MGmg","Pmg","Kmg","NAmg","ZNmg","CUmg","MNmg","SEmcg","V110","V111","VITA_RAEmcg","VITAmcg","RETOLmcg","V112","CARTBEQmcg","CARTAmcg","CARTBmcg","CRYPXBmcg","V113","VITEmg","TOCPHAmg","TOCPHBmg","TOCPHGmg","TOCPHDmg","TOCTRAmg","TOCTRBmg","TOCTRGmg","V114","THIAmg","THIAHCLmg","RIBFmg","VITB6_mg_standardised","VITB6Cmg","VITB6Amg","VITB6_mg","V115","FOLDFEmcg","FOLmcg","FOLACmcg","FOLFDmcg","FOLSUMmcg","FOL_mcg","V116","NIAEQmg","NIAmg","V117","NIATRPmg","TRPmg","VITB12mcg","VITCmg","ASCLmg","FASATg","FAMSg","FAPUg","FATRNg","CHOLEmg","CHOL_mg","SUGARg","F22D6N3g","F20D5N3g","NIAmg_std","IDmcg","comment","fish_type","fish_prep","food_group","nutrient_data_source","specific_gravity","NTg","ALCg_100mL","VITDEQmcg","VITDmcg","CHOCALmcg","ERGCALmcg","CHOCALOHmcg","ERGCALOHmcg"
"15041","Diadromous fish, frozen fillets",NA,"NZ18",NA,"K1017","Salmon, king, farmed, fillet, skin & bones removed, fresh, raw, composite, New Zealand",NA,"23","CHI",0.91,NA,NA,263.65,1094.01,NA,NA,60.5,18.21,NA,"21.2",21.2,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,1.2,7.9,0.18,26,230,350,46,0.32,0.03,4.9,13.3,NA,NA,49.8,49.8,49.8,NA,0,0,0,NA,NA,3.83,3.81,0.02,0.07,0,NA,NA,NA,NA,0.14,NA,0.1,0.66,NA,0.66,NA,NA,0,NA,NA,NA,NA,NA,NA,9.16,6.07,NA,3.09,182,2,NA,NA,4.11,9.42,4.51,0.05,59,NA,0,0.77,0.48,6.07,2.7,NA,"Diadromous fish","frozen fillets","Fin fishes","pzlcd",NA,2.91,NA,NA,24.1,NA,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"NZ18",NA,"K120","Rattail, kaiyomaru, flesh, raw",NA,"23","MCK",1,NA,NA,64.28,272.67,NA,NA,83.7,14.88,NA,"0.42",0.42,NA,NA,NA,0,0.25,0.25,0,NA,0,NA,NA,NA,1,14,0.72,22,142,316,110,0.3,0.01,12,39,NA,NA,4,4,4,NA,0,0,0,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,0.03,0.09,NA,0.09,NA,NA,2,NA,NA,NA,NA,NA,NA,4.8,2,NA,2.8,NA,0.7,NA,NA,0.08,0.07,0.13,NA,53,NA,0.25,NA,NA,2,21.6,NA,"Diadromous fish","frozen fillets","Fin fishes","pzrcdgub",NA,2.38,NA,NA,0.5,NA,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"NZ18",NA,"K17","Eel, flesh, raw",NA,"22","",0.67,NA,NA,168.2,700.73,NA,NA,71.3,16.63,NA,"11.3",11.3,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,1.41,19,0.7,19,220,270,89,0.5,0.05,35,56,NA,NA,1200,1200,1200,NA,0,0,0,NA,NA,4.14,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.35,0.3,NA,0.3,NA,NA,15,NA,NA,NA,NA,NA,NA,6.71,3.5,NA,3.21,188.86,1,NA,NA,2.34,7.12,0.94,NA,126,NA,0,NA,NA,3.5,21.6,NA,"Diadromous fish","frozen fillets","Fin fishes","prubcdzg",NA,2.66,NA,NA,23.3,NA,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"NZ18",NA,"K188","Salmon, Atlantic, flesh, raw",NA,"23","SLZ",1,NA,NA,191.18,797.52,NA,NA,66.2,20.69,NA,"12",12,NA,NA,NA,0,0.11,0.11,0,NA,0,NA,NA,NA,2.2,17,0.73,27,250,360,52,0.6,0.03,20,26,NA,NA,52,52,52,NA,0,0,0,NA,NA,1.91,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,0.03,0.75,NA,0.75,NA,NA,25,NA,NA,NA,NA,NA,NA,25.8,22,NA,3.8,NA,1.9,NA,NA,3.58,5.83,0.93,NA,47,NA,0.11,0.31,NA,22,21.6,NA,"Diadromous fish","frozen fillets","Fin fishes","przcdabu",NA,3.31,NA,NA,11,NA,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"NZ18",NA,"K19","Eel, long finned, feeding, flesh & skin, raw",NA,"22","AQQ",1,NA,NA,174.4,726.7,NA,NA,69.6,17.5,NA,"11.6",11.6,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,1.41,19,0.9,29,242,419,54,2.2,0.1,80,56.2,NA,NA,1074,1074,1074,NA,0,NA,0,NA,NA,4.14,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,0.34,0.29,NA,0.29,NA,NA,15,NA,NA,NA,NA,NA,NA,6.5,3.2,NA,3.3,NA,2,NA,NA,2.57,4.29,3.59,NA,126,NA,0,NA,NA,3.2,21.6,NA,"Diadromous fish","frozen fillets","Fin fishes","pruzcdbag",NA,2.8,NA,NA,23.3,NA,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"NZ18",NA,"K20","Eel, short finned, migratory, flesh & skin, raw",NA,"22","ELU",1,NA,NA,161.8,674.9,NA,NA,73,17.5,NA,"10.199999999999999",10.2,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,1.41,14,0.97,33,194,311,219,2.23,0.07,30,40,NA,NA,1074,1074,1074,NA,0,0,0,NA,NA,4.14,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,0.34,0.29,NA,0.29,NA,NA,15,NA,NA,NA,NA,NA,NA,6.5,3.2,NA,3.3,NA,2,NA,NA,2.46,4.85,1.63,NA,126,NA,0,NA,NA,3.2,21.6,NA,"Diadromous fish","frozen fillets","Fin fishes","pruzcdbwag",NA,2.8,NA,NA,23.3,NA,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"NZ18",NA,"K21","Eel, short finned, feeding, flesh & skin, raw",NA,"22","ELU",1,NA,NA,112.3,471.4,NA,NA,73,17.5,NA,"4.7",4.7,NA,NA,NA,3.39,0,0,3.39,NA,0,NA,NA,NA,1.41,19,0.9,29,242,419,55,1.74,0.06,50,56,NA,NA,1074,1074,1074,NA,0,0,0,NA,NA,4.14,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,0.34,0.29,NA,0.29,NA,NA,15,NA,NA,NA,NA,NA,NA,6.5,3.2,NA,3.3,NA,2,NA,NA,1.24,1.98,0.9,NA,126,NA,0,NA,NA,3.2,21.6,NA,"Diadromous fish","frozen fillets","Fin fishes","pruzcdbwag",NA,2.8,NA,NA,23.3,NA,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"NZ18",NA,"K49","Trout, brown, flesh, raw",NA,"23","TRS",1,NA,NA,102.25,430.81,NA,NA,77.25,18.56,NA,"3",3,NA,NA,NA,0.03,0.25,0.25,0.03,NA,0,NA,NA,NA,1.16,9.06,1.44,28.5,248,465,54.3,0.52,0.1,15.2,24.1,NA,NA,17,17,17,NA,0,0,0,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,0.33,0.09,NA,0.09,NA,NA,13.3,NA,NA,NA,NA,NA,NA,6.91,3.41,NA,3.5,NA,7.79,NA,NA,1.45,0.84,0.32,NA,58,NA,0.25,0.16,0.05,3.41,24,NA,"Diadromous fish","frozen fillets","Fin fishes","pzcdgruab",NA,2.97,NA,NA,3.9,NA,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"NZ18",NA,"K50","Trout, rainbow, flesh, raw",NA,"23","TRR",1,NA,NA,119.55,502.84,NA,NA,74.3,20.19,NA,"4.2",4.2,NA,NA,NA,0.01,0.25,0.25,0.01,NA,0,NA,NA,NA,1.3,15.5,1.48,30.5,262,455,44.1,0.72,0.11,30.9,18.1,NA,NA,17,17,17,NA,0,0,0,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,0.17,0.09,NA,0.09,NA,NA,13.3,NA,NA,NA,NA,NA,NA,7.21,3.41,NA,3.8,NA,7.79,NA,NA,2.01,1.01,0.67,NA,51,NA,0.25,0.42,0.11,3.41,24,NA,"Diadromous fish","frozen fillets","Fin fishes","pzcdgruab",NA,3.23,NA,NA,15.9,NA,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091026","Atlantic salmon, fillet w/o skin, raw (n.s.)",NA,"23","SAL",0.65,NA,NA,196.86,820.45,NA,NA,66.56,20.04,NA,"12.958124999999999",12.96,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.28,12.55,0.36,24.99,218.33,381.27,48.39,0.4,0.06,NA,22.55,NA,NA,NA,NA,12.43,NA,NA,NA,0,NA,NA,NA,2.32,NA,NA,NA,NA,NA,NA,NA,0.22,NA,0.12,0.54,0.54,NA,NA,NA,NA,8.75,NA,NA,NA,NA,NA,11.25,7.78,NA,NA,208,4.4,2.32,NA,2.73,4.92,4.13,NA,58.04,NA,NA,1.45,0.71,7.78,11.56,NA,"Diadromous fish","frozen fillets",NA,"fi005, fi045, fi074, fi105, fi243, fi244, fi268, fi361, fi443, fi444, fi446, NIFES-Atlantic salmon - farmed (Salmo salar), SR27-15236/15076, UK7-16-360/16-356, DTU-1658/30, USY-2230",NA,3.21,NA,NA,NA,8.77,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091027","Atlantic salmon, farmed, fillet w/o skin, raw (n.s.)",NA,"23","SAL",0.65,NA,NA,200.87,836.84,NA,NA,66.15,19.86,NA,"13.47695652173913",13.48,NA,NA,NA,NA,NA,NA,0,NA,0.07,NA,NA,NA,1.2,11.77,0.28,24.74,218.75,376.42,47.97,0.37,0.04,NA,21.38,NA,NA,NA,NA,8.85,NA,NA,NA,0,NA,NA,NA,2.54,NA,NA,NA,NA,NA,NA,NA,0.22,NA,0.09,0.54,0.54,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,11.16,7.72,NA,NA,207,4.06,2.32,NA,2.75,5.25,4.16,NA,57.44,NA,NA,1.25,0.74,7.72,9.21,NA,"Diadromous fish","frozen fillets",NA,"fi005, fi105, fi243, fi244, fi361, fi443, fi444, NIFES-Atlantic salmon - farmed (Salmo salar), SR27-15236, UK7-16-356, DTU-1658, 091026",NA,3.18,NA,NA,NA,7.16,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091028","Atlantic salmon, farmed, fillet w/o skin, raw (Norway)",NA,"23","SAL",0.65,NA,NA,216.04,898.92,NA,NA,64.25,19.38,NA,"15.378750000000004",15.38,NA,NA,NA,NA,NA,NA,0,NA,0.07,NA,NA,NA,1.15,9.6,0.27,25.8,220.5,401,40.17,0.38,0.04,NA,23,NA,NA,NA,NA,8.5,NA,NA,NA,0,NA,NA,NA,2.26,NA,NA,NA,NA,NA,NA,NA,0.16,NA,0.09,0.55,0.55,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,10.57,7.21,NA,NA,201,4.06,2.32,NA,2.74,6.09,4.84,NA,58.48,NA,NA,1.25,0.84,7.21,14,NA,"Diadromous fish","frozen fillets",NA,"fi105, fi244, fi361, fi443, NIFES- Atlantic salmon - farmed (Salmo salar), 091026, 091027",NA,3.1,NA,NA,NA,8.4,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091029","Atlantic salmon, farmed, fillet w/o skin, raw (Iceland)",NA,"23","SAL",0.65,NA,NA,189.45,789.89,NA,NA,67.48,19.88,NA,"12.2",12.2,NA,NA,NA,NA,NA,NA,0,NA,0.07,NA,NA,NA,1.24,18.5,0.27,22,220.75,366.75,40.5,0.36,0.03,NA,21,NA,NA,NA,NA,8.85,NA,NA,NA,0,NA,NA,NA,1.68,NA,NA,NA,NA,NA,NA,NA,0.22,NA,0.09,0.54,0.54,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,11.17,7.72,NA,NA,207,4.06,2.32,NA,2.39,5.14,2.79,NA,57.44,NA,NA,1.03,0.49,7.72,4,NA,"Diadromous fish","frozen fillets",NA,"fi243, 091026,  091027",NA,3.18,NA,NA,NA,10.9,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091030","Atlantic salmon, farmed, fillet w/o skin, raw (Ireland, UK)",NA,"23","SAL",0.65,NA,NA,220.5,917.78,NA,NA,65.5,20.38,NA,"15.4",15.4,NA,NA,NA,NA,NA,NA,0,NA,0.2,NA,NA,NA,1.2,10,0.33,26,226,357,43,0.4,0.05,NA,18,NA,NA,NA,NA,11,NA,NA,NA,0,NA,NA,NA,3.95,NA,NA,NA,NA,NA,NA,NA,0.45,NA,0.07,0.54,0.54,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,11.23,7.7,NA,NA,212,4.4,2.32,NA,2.91,6.32,4.28,NA,67.5,NA,NA,NA,NA,7.7,12,NA,"Diadromous fish","frozen fillets",NA,"fi105, UK7-16-356, 091026, 091027",NA,3.26,NA,NA,NA,5.61,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091031","Atlantic salmon, farmed, fillet w/o skin nor visible fat, raw (Chile)",NA,"23","SAL",0.65,NA,NA,141.83,594.63,NA,NA,70.5,20.8,NA,"6.5",6.5,NA,NA,NA,NA,NA,NA,0,NA,0.07,NA,NA,NA,1.2,6.1,0.36,27.8,172,355,64.2,0.42,0.04,NA,21,NA,NA,NA,NA,8.85,NA,NA,NA,0,NA,NA,NA,2.28,NA,NA,NA,NA,NA,NA,NA,0.21,NA,0.08,0.51,0.51,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,11.49,7.89,NA,NA,216,4.54,2.32,NA,1.31,2.5,1.98,NA,51.1,NA,NA,0.6,0.35,7.89,5,NA,"Diadromous fish","frozen fillets",NA,"fi244, fi444, 091026, 091027",NA,3.33,NA,NA,NA,4.14,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091032","Atlantic salmon, wild, fillet w/o skin, raw (n.s.)",NA,"23","SAL",0.65,NA,NA,177.46,740.73,NA,NA,68.57,20.1,NA,"10.784285714285714",10.78,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.64,15.67,0.7,27.33,216.67,400.67,49.67,0.57,0.16,NA,29.6,NA,NA,NA,NA,16,NA,NA,NA,0,NA,NA,NA,1.21,NA,NA,NA,NA,NA,NA,NA,0.22,NA,0.19,0.82,0.82,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,11.37,7.89,NA,NA,209,5.29,1,NA,2.33,3.66,3.74,NA,58.63,NA,NA,1.71,0.55,7.89,21,NA,"Diadromous fish","frozen fillets",NA,"fi074, fi105, fi443, fi444, SR27-15076, DTU-30, UK7-16-360, 091026",NA,3.22,NA,NA,NA,14.43,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091033","Atlantic salmon, wild, fillet w/o skin, raw (Northeast Atlantic)",NA,"23","SAL",0.65,NA,NA,192.79,803.84,NA,NA,68.6,20.23,NA,"12.43",12.43,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.19,17.5,0.66,26.5,225,356,52.5,0.5,0.07,NA,29.6,NA,NA,NA,NA,18,NA,NA,NA,0,NA,NA,NA,1.21,NA,NA,NA,NA,NA,NA,NA,0.21,NA,0.1,0.82,0.82,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,11.41,7.9,NA,NA,210,6.35,1,NA,2.84,4.18,3.99,NA,60.45,NA,NA,1.9,0.64,7.9,21,NA,"Diadromous fish","frozen fillets",NA,"fi074, fi105, fi443, DTU-30, UK7-16-360, 091026, 091032",NA,3.24,NA,NA,NA,14.43,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091034","Atlantic salmon, wild, fillet w/o skin, raw (Northwest Atlantic)",NA,"23","SAL",0.65,NA,NA,139.39,584.07,NA,NA,68.5,19.84,NA,"6.67",6.67,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.64,12,0.8,29,200,490,44,0.64,0.16,NA,27,NA,NA,NA,NA,12,NA,NA,NA,0,NA,NA,NA,1.21,NA,NA,NA,NA,NA,NA,NA,0.23,NA,0.38,0.82,0.82,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,11.3,7.86,NA,NA,206,3.18,0,NA,1.06,2.28,2.75,NA,55,NA,NA,1.21,0.35,7.86,12,NA,"Diadromous fish","frozen fillets",NA,"fi444, SR27-15076, 091026, 091032",NA,3.17,NA,NA,NA,14.43,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091035","Rainbow trout, fillet, raw (n.s.)",NA,"23","TRR",0.62,NA,NA,134.9,565.24,NA,NA,73.02,19.21,NA,"6.4491525423728815",6.45,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.27,28.6,0.69,30.57,229.6,440.22,59.73,0.96,0.08,NA,17.44,NA,NA,NA,NA,18.3,NA,NA,NA,0,NA,NA,NA,1.84,NA,NA,NA,NA,NA,NA,NA,0.14,NA,0.11,0.37,0.37,NA,NA,NA,NA,9.29,NA,NA,NA,NA,NA,9.58,6.16,NA,NA,205,4,2.38,NA,1.5,2.24,2.13,NA,66.09,NA,NA,NA,NA,6.16,12.3,NA,"Diadromous fish","frozen fillets",NA,"fi018, fi055, fi074, fi099, fi105, fi119, fi120, fi122, fi141, fi154, fi180, fi195, fi244, fi269, fi361, fi438, fi440, fi441, SR27-15240/15115, DK7-0886, NIFES-Rainbow trout - farmed (Onocorhynchus mykiss), CAN-3205/3186, CH02-121130, NZ13-K50, USY-2565, fi472",NA,3.08,NA,NA,NA,11.23,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091036","Rainbow trout, farmed, fillet, raw (n.s.)",NA,"23","TRR",0.62,NA,NA,137.61,576.36,NA,NA,72.85,19.13,NA,"6.7884000000000002",6.79,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.25,16.37,0.38,26.15,211.17,389.67,58.54,0.43,0.04,NA,16.93,NA,NA,NA,NA,18.27,NA,NA,NA,0,NA,NA,NA,1.88,NA,NA,NA,NA,NA,NA,NA,0.16,NA,0.11,0.37,0.37,NA,NA,NA,NA,8.75,NA,NA,NA,NA,NA,10.25,6.51,NA,NA,224,3.78,2.9,NA,1.54,2.4,2.25,NA,60.32,NA,NA,NA,NA,6.51,12.3,NA,"Diadromous fish","frozen fillets",NA,"fi018, fi055, fi074, fi105, fi119, fi120, fi122, fi154, fi180, fi244, fi361, fi269, fi438, fi440, fi441, NIFES-Rainbow trout - farmed (Onocorhynchus mykiss), SR27-1524, CAN-3186, UK7-16-395, 091035",NA,3.06,NA,NA,NA,8.21,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091037","Rainbow trout, farmed, fillet w/o skin, raw (Germany)",NA,"23","TRR",0.62,NA,NA,112.03,471.43,NA,NA,76.6,19.52,NA,"3.7727272727272734",3.77,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.28,16.37,0.38,26.15,211.17,389.67,58.54,0.43,0.04,NA,16.93,NA,NA,NA,NA,18.27,NA,NA,NA,0,NA,NA,NA,1.88,NA,NA,NA,NA,NA,NA,NA,0.16,NA,0.11,0.37,0.37,NA,NA,NA,NA,8.75,NA,NA,NA,NA,NA,10.33,6.51,NA,NA,229,3.78,2.9,NA,0.84,1.31,1.22,NA,60.32,NA,NA,NA,NA,6.51,12.3,NA,"Diadromous fish","frozen fillets",NA,"fi105, fi154, 091035, 091036",NA,3.12,NA,NA,NA,8.25,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091038","Rainbow trout, farmed, fillet w/ skin, raw (Denmark)",NA,"23","TRR",0.62,NA,NA,140.83,589.42,NA,NA,73.22,18.8,NA,"7.2900000000000009",7.29,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.26,16.37,0.38,26.15,211.17,389.67,58.54,0.43,0.04,NA,16.9,NA,NA,NA,NA,18.75,NA,NA,NA,0,NA,NA,NA,1.88,NA,NA,NA,NA,NA,NA,NA,0.16,NA,0.11,0.37,0.37,NA,NA,NA,NA,8.75,NA,NA,NA,NA,NA,10.19,6.51,NA,NA,221,3.87,2.9,NA,1.62,2.64,2.13,NA,57,NA,NA,NA,NA,6.51,12.95,NA,"Diadromous fish","frozen fillets",NA,"fi438, fi440, f441, DK7-0886, 091035, 091036",NA,3.01,NA,NA,NA,14.69,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091039","Rainbow trout, farmed, fillet, raw (Norway)",NA,"23","TRR",0.62,NA,NA,196.45,818.35,NA,NA,68,19.3,NA,"13.25",13.25,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1,9,0.29,25.5,218,379.5,48,0.39,0.04,NA,20,NA,NA,NA,NA,18.27,NA,NA,NA,0,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,0.16,NA,0.14,0.49,0.49,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,10.67,6.9,NA,NA,226,3.9,2.9,NA,2.57,5.09,4.24,NA,58.5,NA,NA,1.37,0.81,6.9,12.3,NA,"Diadromous fish","frozen fillets",NA,"fi361, NIFES-Rainbow trout - farmed (Onocorhynchus mykiss), 091035, 091036",NA,3.09,NA,NA,NA,6.95,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091040","Rainbow trout, farmed, fillet, raw (USA)",NA,"23","TRR",0.62,NA,NA,133.79,561.37,NA,NA,73.3,20.42,NA,"5.79",5.79,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.3,25,0.31,25,226,377,51,0.45,0.05,NA,23.6,NA,NA,NA,NA,18.27,NA,NA,NA,0,NA,NA,NA,2.34,NA,NA,NA,NA,NA,NA,NA,0.16,NA,0.08,0.34,0.34,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,10.89,6.89,NA,NA,240,4.05,2.9,NA,1.49,2.14,1.61,0.05,59,NA,NA,0.56,0.23,6.89,12.3,NA,"Diadromous fish","frozen fillets",NA,"fi120, SR27-15240, CAN-3186, 091035, 091036",NA,3.27,NA,NA,NA,10.63,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"UF16",NA,"091041","Rainbow trout, wild, fillet, raw",NA,"23","TRR",0.62,NA,NA,125.81,528.19,NA,NA,72.39,19.72,NA,"5.2159999999999993",5.22,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.35,28.6,0.7,31,271,481,31,1.08,0.11,NA,17.44,NA,NA,NA,NA,19,NA,NA,NA,0,NA,NA,NA,1.84,NA,NA,NA,NA,NA,NA,NA,0.13,NA,0.09,0.41,0.41,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,8.6,5.45,NA,NA,189,4.68,2.03,NA,1.08,1.46,2.14,NA,62.67,NA,NA,NA,NA,5.45,12.3,NA,"Diadromous fish","frozen fillets",NA,"fi120, fi195, fi141, fi438, SR27-15115, CAN-3205, 091035",NA,3.15,NA,NA,NA,5.57,NA,NA,NA
"SUMMARY ROW - Group 15041","Diadromous fish, frozen fillets",NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,NA,160.49,710.57,NA,NA,69.28,19.17,6.25,NA,10.44,9.62,NA,NA,0.38,0.1,0.06,0.13,NA,0.01,NA,NA,0,1.37,20.83,0.6,28.09,223.69,369.51,66.13,0.65,0.08,23.59,26.89,NA,NA,456.94,331.34,157.16,NA,3.29,4.89,0,NA,NA,2.56,2.21,0.02,0.17,0,NA,NA,NA,NA,0.17,NA,0.15,0.44,0.52,0.36,NA,NA,8.11,6.19,0,0,NA,NA,NA,9.49,5.86,NA,3.36,208.04,3.48,1.85,0,2.41,4.13,2.71,0.05,70.5,NA,0.06,1,0.49,5.86,14.29,NA,"Diadromous fish","frozen fillets",NA,NA,0,3.08,NA,5.38,15.01,8.51,0,0.08,0
"15050","Freshwater fish, cured",NA,"AU19",NA,"F007864","Salmon, smoked, sliced",NA,"23","",1,NA,NA,NA,787,NA,NA,62.4,24.3,6.25,"10.1",10.1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,3.8,8,0.31,34,300,420,1015,0.38,0.04,0.01,16,NA,NA,NA,0,0,NA,0,0,0,NA,NA,0.6,0.6,0,0,0,NA,NA,NA,NA,0.42,NA,0.09,0.46,NA,0.46,NA,NA,0,0,0,0,NA,NA,NA,15.42,10,NA,5.42,319,1.5,0,NA,1.74,4.66,2.61,NA,55,NA,0,NA,NA,10,7.4,NA,"Freshwater fish","cured","Smoked fish","The majority of nutrient data were derived from a composite of 8 samples of sliced smoked salmon (3x Tassal, 2x Superior Gold, 1x Woolworths Gold, 1x Coles and 1x Huon) purchased in ACT, QLD, VIC, SA and WA in 2014. Proximates (fibre, sugars, starch), carotenes and vitamin C were derived from 5 samples of smoked salmon (2x Raucherlachs - Denmark, 1x King Solomon - South Africa, 1x Norda - Germany, 1x unbranded) purchased in Adelaide in 1985. Folate, tocopherols and minerals (I, Ca, K, Na) were also derived from a composite of 8 samples of Australian and imported smoked salmon (2x Superior Gold, 1x Superior Gold Scottish, 1x Tasmanian Supreme, 1x Royal Line, 1x Yumis, 2x unbranded) purchased in Melbourne in 2005. Alcohol, folic acid and caffeine were imputed zero.",0,3.89,NA,4.2,NA,4.2,0,0,0
"15050","Freshwater fish, cured",NA,"DK19",NA,"998","Salmon, Atlantic, wild, cold smoked",NA,"23","",1,NA,NA,162,676,NA,NA,63.1,21.4,6.25,"8.4",NA,NA,8.4,NA,0.1,NA,NA,0.1,NA,0,NA,NA,NA,7,15,0.5,30,250,329,1470,0.4,0.09,0.04,26,NA,NA,15,NA,15,NA,NA,NA,0,NA,NA,1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,13.5,10,NA,NA,209,5,0,0,NA,2.71,3.41,NA,70,NA,NA,1.94,0.87,10,30,NA,"Freshwater fish","cured","Fish products","None listed",NA,3.42,NA,5,NA,5,NA,NA,NA
"15050","Freshwater fish, cured",NA,"DK19",NA,"1188","Charr, fillet, smoked",NA,"23","",1,NA,NA,204,852,NA,NA,54.6,27.7,6.25,"10.3",NA,NA,10.3,NA,0,NA,NA,0,NA,0,NA,NA,NA,7.4,25,NA,30,300,460,2340,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,"Freshwater fish","cured","Freshwater fish","None listed",NA,4.74,NA,9,NA,9,NA,NA,NA
