"fdc_id","food_desc","scientific_name","WATERg","PROCNTg","ASHg","FATCEg","FIBTGg","FIBINSg","FIBSOLg","CHOAVLDFg","ENERCkJ","THIAmg","RIBFmg","NIAmg","PANTACmg","VITB6Amg","BIOTmcg","FOLSUMmcg","VITCmg","RETOLmcg","CHOCALmcg","CHOCALOHmcg","ERGCALmcg","TOCPHAmg","TOCPHBmg","TOCPHGmg","TOCPHDmg","TOCTRAmg","TOCTRBmg","TOCTRGmg","TOCTRDmg","VITEmg","VITK1mcg","VITK2mcg","LUTNmcg","ZEAmcg","LYCPNmcg","CRYPXBmcg","CARTGmcg","CARTAmcg","CARTBmcg","CARTOIDmcg","ALmg","ASmcg","CDmg","CAmg","CRmg","COmg","CUmg","FEmg","PBmg","LImg","MGmg","MNmg","HGmcg","MOmg","NImg","Pmg","Kmg","SEmcg","NAmg","ZNmg","CHOAVLg","STARCHg","FRUSg","GLUSg","SUCSg","MALSg","LACSg","SUGARg","F4D0g","F6D0g","F8D0g","F10D0g","F11D0g","F12D0g","F14D0g","F15D0g","F16D0g","F18D0g","F20D0g","F22D0g","F24D0g","F14D1g","F16D1g","F18D1N9g","F18D1TN9g","F20D1N9g","F22D1N9g","F24D1N9g","F18D2N6g","F20D2g","F22D2g","F18D3N3g","F20D3N6g","F20D4N6g","F20D5N3g","F22D5N3g","F22D6N3g","FASATg","FAMSg","FAPUg","CHOLEmg","HISmg","ILEmg","LEUmg","LYSmg","METmg","CYSmg","PHEmg","THRmg","TRPmg","VALmg","ALAmg","ARGmg","ASPmg","GLUmg","GLYmg","PROmg","SERmg","TYRmg","Oxalate_Total","Oxalate_Soluble","Oxalate_Insoluble","Cis_Aconitic_Acid","CITACmg","FUMACmg","MALACmg","Quinic Acid","SUCACmg","TARACmg","three_4_Dihydroxybenzoic_Acid","three_Hydroxybenzaldehyde","Protocatechuic_Acid","Vanillic_Acid","GALLACmg","Cinnamic_Acid","O_Coumaric_Acid","P_Coumaric_Acid","Caffeic_Acid","CHLRACmg","FERACmg","APIGENmg","Apigenin_6Cgluoside","Apigenin_7Oneohesperidoside","LUTEOLmg","KAEMFmg","QUERCEmg","Quercitin3_betaDglucoside","Quercetin3_Orutinoside","Quercetin3_betagalactoside","Isorhamnetin","Myricetin","Resveratol","HESPTmg","Naringenin","HESPDmg","DAIDZNmg","GNSTEINmg","EPICATECmg","EPICATEGCmg","EPICATEGC_3gallatemg","positiveCatechin","negativeGallocatechin_gallate","negativeGallocatechin","Syringic_Acid","Sinapinic_Acid","Ellagic_Acid","Total_polyphenols","RAFSg","STASg","VERSg","Ajugose","CAMTmg","STGSTRmg","b_Sitosterol","PHYTCPPmg","Total_Saponin","source_fct"
"G030","Pippali","Piper longum",10.95,10.53,6.41,2.27,34.14,29.57,4.57,35.7,906,0.06,0.14,1.06,0.23,0.6,2.34,66.45,0,NA,NA,NA,118,0.01,0,0.26,0,0,0,0,0,0.03,93.45,NA,666,479,0,110,0,278,545,2401,4.48,3.71,0.001,414,0.055,0.008,1.34,7.99,0.03,0.006,189,1.85,0,0.04,0.218,181,1852,20.51,16.28,1.52,34.46,31.72,1.24,0.51,1,0,NA,2.75,NA,NA,NA,0,NA,0,0,NA,0.436,0.165,0,0,0,0,0.03818,0.289,NA,0,0,0,0.587,0,NA,0.299,NA,0,NA,NA,NA,0.602,0.327,0.885,NA,1.53738,2.56932,8.93997,2.05335,0.97929,0.81081,4.47525,3.16953,1.37943,4.02246,6.44436,8.09757,16.04772,15.83712,4.9491,6.96033,5.52825,5.23341,367,21.22,346,0.16,37.97,0.05,0.52,NA,121,154,NA,NA,6.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,0.02,NA,NA,NA,8.28,17.94,29.18,503,0.04,"IN17"
"G031","Pepper, black","Piper nigrum",13.18,10.12,4.58,2.74,33.16,30.61,2.54,36.22,910,0.06,0.09,0.85,0.3,0.27,3.49,21.89,0,NA,NA,NA,25.68,0.59,1.58,0.45,0,0.01,0,0,0,1.27,171,NA,650,158,0,165,0,157,767,2219,6.37,2.01,0.001,405,0.068,0.005,1.76,11.91,0.037,0.005,196,7.5,0,0.022,0.269,144,1487,12.13,24.08,1.24,35.67,35.35,0.09,0.23,0,0,NA,0.32,NA,NA,NA,0,NA,0,0,NA,0.548,0.106,0,0,0,0,0,0.463,NA,0,0,0,0.818,0,NA,0.258,NA,0,NA,NA,NA,0.654,0.463,1.076,NA,1.29536,3.8962,8.349,2.25676,0.6072,1.27512,5.2118,2.66156,0.5566,3.66344,5.5154,2.33772,12.25532,16.15152,4.77664,6.65896,4.20992,4.554,431,33.74,398,4.39,136,1.65,13.93,NA,119,1.92,NA,NA,NA,4.39,NA,NA,NA,0.23,NA,2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,NA,NA,NA,4.9,10.16,64.74,383,0.87,"IN17"
"G032","Poppy seeds","Papaver somniferum",4.22,20.31,6.04,30.38,26.68,15.62,11.06,12.37,1768,0.87,0.1,0.77,0.32,0.42,3.25,78.73,0,NA,NA,NA,33.92,1.66,0,0.1,0,0,0,0,0,1.67,95.18,NA,23.5,1.76,0,0,0,0,3.51,34.45,2.81,0,0.005,1372,0.03,0.01,2.05,10.13,0.005,0.004,393,7.14,0,0.103,0.143,804,646,7.68,25.35,6.38,12.28,10.43,0.78,0.77,0.3,0,NA,1.85,NA,NA,NA,0,NA,0,0.01016,NA,1.644,0.397,0.02227,0,0,0,0.02762,2.311,NA,0.01409,0,0,13.742,0,NA,0.106,NA,0,NA,NA,NA,2.074,2.353,13.847,NA,4.42758,7.39284,12.14538,9.03795,3.06681,2.78247,7.49439,7.18974,1.66542,8.79423,9.93159,18.01497,22.30038,49.43454,10.39872,29.22609,10.74399,6.92571,1631,32.08,1599,3.92,21.79,NA,24.18,557,24.4,NA,0.4,NA,0.36,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,0.46,NA,NA,NA,20.96,5.52,146,1109,5.53,"IN17"
"G033","Turmeric powder","Curcuma domestica",10.58,7.66,6.13,5.03,21.38,18.79,2.59,49.22,1174,0.06,0.01,1.55,0.13,0.13,0.76,13.86,0,NA,NA,NA,18.67,2.63,0.28,0,0,0.6,0,0,0,2.92,12.8,NA,99.8,3.56,0,0,0,0,55.2,427,12.55,1.84,0.001,122,0.151,0.039,0.44,46.08,0.196,0.014,260,8.09,1.93,0.047,0.049,276,2374,6.41,24.41,2.64,45.67,44.44,0,0.49,0.75,0,NA,1.23,NA,NA,NA,0,NA,0,0,NA,0.769,0.691,0.174,0,0,0,0,0.448,NA,0,0,0,1.563,0,NA,0.377,NA,0,NA,NA,NA,1.634,0.448,1.94,NA,1.44008,3.47764,6.34248,2.88016,0.86558,0.58982,4.25896,3.4087,1.57796,4.45046,2.8725,4.0981,11.22956,10.29504,3.46998,1.99926,3.41636,2.38992,1531,1221,310,NA,2.63,0.17,40.62,NA,33.24,NA,NA,NA,NA,NA,NA,NA,NA,1.62,0.02,NA,NA,NA,NA,NA,NA,NA,2.85,NA,NA,NA,NA,4.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988,NA,NA,NA,NA,5.19,7.19,64.15,358,NA,"IN17"
"H001","Almond","Prunus amygdalus",4.37,18.41,2.62,58.49,13.06,10.55,2.52,3.04,2549,0.15,0.26,3.71,0.73,0.09,2.39,36.46,0.74,NA,NA,NA,1.61,24.88,1.87,1.68,0.08,0.21,0,0,0,25.86,8.4,NA,5.93,1.79,0,0,0,0,0,11.31,0.88,0,0,228,0.006,0.007,1.08,4.59,0.002,0.001,318,2.54,0,0.033,0.13,446,699,3.61,1.5,3.5,2.24,0.01,1.2,0.76,0.27,0,NA,2.23,NA,NA,NA,0,NA,0,0.03036,NA,3.553,0.717,0.05798,0,0,0,0.281,38.012,NA,0.04369,0,0,13.183,0,NA,0.03204,NA,0,NA,NA,NA,4.358,38.336,13.215,NA,4.08702,4.38158,7.40082,4.19748,2.28284,1.54644,10.32801,5.19162,1.63849,8.19245,7.7322,20.26941,21.66857,51.51118,11.11964,7.41923,7.86107,6.22258,344,110,235,NA,11.88,0.29,97.52,NA,1.31,1.18,NA,NA,0.43,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61,NA,0.08,0.64,0.84,0.51,NA,NA,NA,0.07,NA,NA,0.03,NA,NA,2.52,1.24,0.55,NA,NA,NA,NA,84.94,0.1,0.02,NA,NA,3.73,2.81,184,964,9.05,"IN17"
"H002","Arecanut, dried, brown","Areca catechu",6.63,5.78,1.39,4.35,11.44,10.14,1.3,70.42,1467,0.04,0.03,0.71,0.12,0.32,1.66,7.54,0,NA,NA,NA,12.77,0.06,0.22,0.03,0,0,0,0,0,0.15,3.78,NA,21.3,3.83,0,0,0,0,0,41.96,1.68,0,0,61,0.045,0.003,1.27,2.74,0.008,0.004,76.39,2.14,0,0.005,0.111,105,524,15.21,12.06,0.89,68.32,66.56,0.5,0.71,0.55,0,NA,1.76,NA,NA,NA,0,NA,0.524,1.527,NA,0.487,0.0563,0.00972,0,0,0,0,0.461,NA,0.00487,0,0,0.396,0,NA,0.00742,NA,0,NA,NA,NA,2.605,0.466,0.403,NA,1.20802,1.00572,2.56054,2.65302,0.56644,0.3757,2.05768,1.62418,0.45662,1.8785,2.1964,6.4447,4.64134,11.19008,2.7166,2.14438,2.70504,1.83804,NA,NA,NA,NA,7.93,0.14,47.16,75.06,1.89,NA,NA,NA,0.86,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.96,NA,NA,NA,NA,NA,2986,NA,NA,NA,NA,5.28,3.36,44.73,474,NA,"IN17"
"H003","Arecanut, dried, red color","Areca catechu",6.3,6.46,1.41,4.46,11.11,10.09,1.03,70.27,1477,0.03,0.24,0.8,0.08,0.21,2.94,8.57,0,NA,NA,NA,12.6,0.04,0.27,0.04,0,0,0,0,0,0.17,3.9,NA,27.5,3.12,0,0,0,0,0,63.72,1.05,0,0.001,51,0.029,0.002,1.57,3.26,0.005,0.002,91.01,2.32,0,0.022,0.104,127,617,12.52,17.13,1.02,69.12,67.33,0.6,0.83,0.36,0,NA,1.79,NA,NA,NA,0,NA,0.236,0.833,NA,0.498,0.0948,0.01214,0,0,0,0,0.98,NA,0.00724,0,0,0.901,0,NA,0.01678,NA,0,NA,NA,NA,1.674,0.987,0.918,NA,1.7765,1.00776,2.75196,3.12664,0.62662,0.3553,2.47418,1.84756,0.49096,2.15118,4.3282,8.19128,5.31012,12.66806,3.36566,2.98452,3.80494,1.83464,NA,NA,NA,NA,8.76,0.2,45.71,74.62,2.03,NA,NA,NA,0.43,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,2770,NA,NA,NA,NA,5.37,3.46,48.93,403,NA,"IN17"
"H004","Arecanut, fresh","Areca catechu",37.7,2.73,1.43,5.51,7.63,6.59,1.03,45,1024,0.038,0.031,0.74,0.21,0.25,1.7,26.51,0,NA,NA,NA,11.03,0.01,0.13,0.02,0,0,0,0,0,0.06,3.71,NA,31.65,6.23,0,0,0,0,0,47.78,0,0,0,34.03,0,0,0.71,1.04,0,0,47.6,1.36,0,0,0,90.48,329,0,5.53,0.56,40.1,35.38,3.24,1.06,0.43,0,NA,4.72,NA,NA,NA,0,NA,0.586,2.093,NA,0.628,0.06865,0.01331,0,0,0,0,0.582,NA,0.01644,0,0,0.506,0,NA,0.01567,NA,0,NA,NA,NA,3.389,0.599,0.522,NA,0.49413,0.44226,1.23123,1.25307,0.34671,0.17472,0.99645,0.78897,0.1911,1.33497,1.0374,3.00027,2.2386,6.01419,1.23942,1.16025,1.36773,0.77532,NA,NA,NA,NA,12.56,24.8,NA,NA,26.62,NA,NA,NA,1.04,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,2563,NA,NA,NA,NA,5.17,3.39,45.24,414,NA,"IN17"
"H005","Cashew nut","Anacardium occidentale",4.44,18.78,2.25,45.2,3.86,2.23,1.63,25.46,2438,0.61,0.03,1.03,1.4,0.16,2.58,25.2,0,NA,NA,NA,3.85,1.05,0.05,5.26,0,0,0,0,0,1.05,1.83,NA,5.87,3.21,0,0,0,0,0,16.94,0.18,0,0,34,0.002,0.004,2.23,5.95,0.005,0,307,1.78,0,0.025,0.607,500,635,13.08,9,5.34,23.23,20.11,1.97,1.05,0.1,0,NA,3.11,NA,NA,NA,0,NA,0,0,NA,4.033,3.447,0.233,0.04713,0.05625,0,0.163,27.678,NA,0.06658,0,0,7.427,0,NA,0.05504,NA,0,NA,NA,NA,7.816,27.907,7.482,NA,4.26306,7.24908,13.18356,9.0144,2.59164,2.49774,9.14586,5.85936,1.9719,6.06594,10.0473,18.3105,18.4983,42.74328,9.8595,7.45566,12.00042,5.27718,189,149,39.52,NA,7.73,34.66,NA,NA,27.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,2.43,0.94,0.42,1.55,NA,NA,NA,NA,NA,32.86,2.62,0.21,0.01,NA,3.64,0.89,110,929,9.84,"IN17"
"H006","Coconut, kernel, dry","Cocos nucifera",3.97,7.27,1.61,63.26,15.88,14.55,1.33,8.01,2611,0.04,0.04,0.71,0.21,0.15,1.01,24.27,0,NA,NA,NA,0,6.02,0,0.44,0,0,0,0,0,6.06,2.88,NA,62.5,3.12,0,0,0,0,0,176,0.41,0,0.001,32,0.013,0.006,0.9,3.13,0.006,0.004,97.21,1.61,2.1,0.025,0.282,203,739,25.25,16.68,1.41,6.93,0,1.37,1,4.57,0,NA,6.93,NA,NA,NA,2.674,NA,24.525,10.243,NA,4.322,1.373,0,0,0,0,0,3.71,NA,0,0,0,0.929,0,NA,0,NA,0,NA,NA,NA,43.138,3.71,0.929,NA,1.56305,2.19554,4.89998,3.13337,1.12685,1.27225,3.77313,2.23189,0.45074,3.49687,4.00577,9.50916,6.97193,16.09578,3.30058,2.5445,3.71497,1.95563,6.83,3.1,3.73,NA,117,0.41,1.83,13.84,10.17,6.38,1.8,NA,NA,NA,0.77,NA,NA,0.43,0.04,2.94,0.03,NA,NA,NA,NA,NA,NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.17,NA,NA,NA,NA,1.75,4.39,21.97,390,NA,"IN17"
"H007","Coconut, kernel, fresh","Cocos nucifera",36.14,3.84,1.93,41.38,10.42,9.43,0.99,6.3,1711,0.03,0.08,0.3,0.21,0.1,0.63,25.41,0.8,NA,NA,NA,0,2.39,0.05,3.19,0,0,0,0,0,2.72,23.22,NA,122,4.84,0,0,0,0,2.66,204,0.03,0,0.001,8,0.003,0.004,0.36,1.3,0.002,0,35,0.74,0,0.012,0.05,67.73,246,0,8.12,0.58,6.2,0,1,0.89,4.31,0,NA,6.2,NA,NA,NA,1.699,NA,15.442,6.736,NA,3.067,1.043,0.03277,0.01093,0.01737,0,0,2.434,NA,0.01562,0,0,0.639,0,NA,0,NA,0,NA,NA,NA,28.048,2.449,0.639,NA,0.9216,1.67808,2.66112,1.56672,0.84096,0.56448,1.73184,1.248,0.4608,2.23872,2.02368,5.32608,3.69408,7.34208,1.77792,1.77024,2.04672,1.2288,3.44,1.68,1.76,1.71,1.82,NA,15.15,NA,119,NA,0.31,NA,NA,NA,0.18,NA,NA,0.26,0.02,0.45,0.02,NA,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.22,NA,NA,NA,NA,1.17,2.45,14.59,136,NA,"IN17"
"H008","Garden cress, seeds","Lepidium sativum",4.6,23.36,6.37,23.74,8.27,6.33,1.95,33.66,1863,0.52,0.15,5.67,0.28,0.05,8.66,30.92,0,NA,NA,NA,1.92,1.07,0,0,0,0,0,0,0,0.07,24.66,NA,22.5,33.93,0,0,0,0,0,559,0,11.01,0.008,318,0,0.019,0.51,17.2,0.042,0,307,2.87,0,0.033,0.128,539,952,54.41,21.84,4.83,31.03,30.12,0.09,0.21,0.61,0,NA,0.91,NA,NA,NA,0,NA,0,0.03271,NA,2.19,0.73,0.8,0.219,0.13,0,0.05548,5.166,NA,2.699,0,0.211,2.839,0.141,NA,7.484,NA,0,NA,NA,NA,4.101,8.131,10.464,NA,6.12032,8.76,15.37088,8.9936,4.3216,2.87328,9.08704,7.3584,2.89664,10.95584,12.45088,24.92512,24.03744,49.85024,12.19392,10.20832,11.65664,8.10592,60.04,33.3,26.74,NA,2.08,1.73,94.12,NA,25.42,0.84,NA,NA,NA,NA,NA,NA,NA,0.09,0.08,0.65,0.05,NA,NA,NA,NA,1.21,NA,NA,NA,NA,9.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,3.56,0.91,NA,NA,63.85,7.98,261,1037,3.42,"IN17"
"H009","Gingelly seeds, black (sesame seed)","Sesamum indicum",4.51,19.17,5.78,43.1,17.16,13.57,3.59,10.29,2124,0.34,0.1,3.12,0.49,0.64,3.06,127,0,NA,NA,NA,67.83,1.08,0,0,0,0.03,0,0,0,0.09,110,NA,22.9,2.67,0,0,0,0,13.09,60.78,2.08,0,0.004,1664,0.029,0.035,1.76,13.9,0.034,0.035,390,2.53,0,0.075,0.262,568,480,15.7,15.91,8.59,9.53,8.54,0.31,0.47,0.21,0,NA,0.99,NA,NA,NA,0,NA,0,0,NA,3.735,2.23,0.263,0.05125,0.03842,0,0.06224,15.475,NA,0.06766,0,0,19.123,0,NA,0.136,NA,0,NA,NA,NA,6.317,15.605,19.259,NA,4.58163,10.90773,11.32947,5.04171,6.44112,2.33874,9.08658,6.11523,2.1087,9.16326,11.34864,21.12534,16.54371,38.60838,10.85022,7.20792,10.50516,6.17274,2156,78.58,2078,0.22,4.56,1.77,NA,10.45,104,3.84,NA,NA,0.14,1.45,NA,NA,NA,NA,NA,0.06,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,1,0.01,0.01,NA,30.8,14.08,206,845,3.25,"IN17"
"H010","Gingelly seeds, brown (sesame seed)","Sesamum indicum",3.62,21.61,4.58,43.22,17.21,13.58,3.63,9.76,2161,0.27,0.08,3.05,0.49,0.49,3.48,92.63,0,NA,NA,NA,76.51,1.22,0,0,0,0.04,0,0,0,0.23,113,NA,17,2.4,0,0,0,0,5.41,86.72,2.5,0,0.001,1174,0.02,0.022,1.68,14.95,0.01,0.004,328,1.76,0,0.114,0.113,613,491,52.64,11.94,7.84,9.31,7.92,0.5,0.21,0.68,0,NA,1.39,NA,NA,NA,0,NA,0,0,NA,3.826,2.09,0.251,0.04761,0.03587,0,0.05696,15.866,NA,0.0663,0,0,18.966,0,NA,0.112,NA,0,NA,NA,NA,6.25,15.989,19.078,NA,4.9703,10.82661,13.35498,5.55377,5.81309,2.44193,8.27663,6.59105,2.52837,10.35119,12.25287,24.4193,18.69265,44.79753,12.05838,7.52028,11.73423,7.26096,2030,83.13,1947,0.64,54.18,3.27,34.68,11.9,10.72,139,NA,NA,0.24,0.41,NA,NA,NA,NA,NA,0.23,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,0.86,0.01,0.01,NA,32.34,14.11,207,921,6.4,"IN17"
"H011","Gingelly seeds, white (sesame seed)","Sesamum indicum",3.3,21.7,4.13,43.05,16.99,13.49,3.51,10.83,2174,0.36,0.07,3.94,0.48,0.62,3.46,131,0,NA,NA,NA,62.74,1.24,0,0,0,0.07,0,0,0,1.26,106,NA,19.7,1.88,0,0,0,0,12.94,57.06,1.29,0,0,1283,0.015,0.023,1.5,15.04,0.024,0.005,372,1.74,0,0.126,0.116,754,460,26.74,15.43,7.77,8.61,7.94,0.09,0.33,0.26,0,NA,0.67,NA,NA,NA,0,NA,0,0,NA,3.883,2.206,0.256,0.05085,0.03317,0,0.05587,16.001,NA,0.06754,0,0,18.477,0,NA,0.12,NA,0,NA,NA,NA,6.43,16.124,18.597,NA,5.2297,13.0634,11.718,5.6203,4.8825,2.8427,9.5046,6.51,2.5172,10.0688,12.1954,24.2606,19.6602,43.4651,13.7144,8.1592,12.2171,7.161,2004,73.51,1931,0.77,56.42,0.42,0.12,NA,NA,93.82,NA,NA,0.13,1.54,NA,NA,NA,NA,NA,0.07,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0.93,0.01,0.02,NA,34.13,14.89,219,927,5.64,"IN17"
"H012","Ground nut","Arachis hypogaea",6.97,23.65,2.11,39.63,10.38,8.58,1.79,17.27,2176,0.57,0.12,11.35,1.01,0.23,1.61,90.87,0,NA,NA,NA,7.1,4.26,0,0,0,0.04,0,0,0,0.28,2.5,NA,4.42,8.07,0,0,0,0,22.75,82.8,3.16,0,0.002,54,0.007,0.009,0.92,3.44,0.003,0.002,197,1.62,1.37,0.108,0.174,391,679,3.41,12.21,3.18,14.61,10.19,0.6,0.25,3.57,0,NA,4.42,NA,NA,NA,0,NA,0,0,NA,4.52,1.303,0.598,1.247,0.478,0,0.242,17.719,NA,0.376,0,0,11.584,0,NA,0,NA,0,NA,NA,NA,8.144,18.337,11.584,NA,5.2976,11.04455,15.136,8.01735,2.86165,3.14545,12.771,6.0071,2.1285,9.2708,10.00395,25.66025,27.6232,45.90465,13.1494,8.8451,11.94325,9.1289,60.98,39.67,21.31,NA,61.34,1.05,6.21,12.48,9.7,154,NA,NA,NA,NA,2.6,NA,NA,0.59,0.86,2.89,NA,2.64,NA,NA,NA,0.05,NA,NA,NA,NA,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,0.03,0.06,NA,NA,17.23,9.46,124,582,3.58,"IN17"
"H013","Mustard seeds","Brassica nigra",5.67,19.51,3.73,40.19,14.1,10.63,3.47,16.8,2132,0.55,0.33,3.8,0.48,0.24,1.45,94.88,0,NA,NA,NA,31.79,1.44,0,0,0,0.04,0,0,0,0.45,8.2,NA,192,6.54,0,0,0,0,36.72,675,7.78,5.84,0.004,402,0.027,0.019,0.69,13.49,0.008,0.016,266,4.23,0,0.028,0.076,715,694,71.47,3.97,4.03,14.12,9.05,1.13,1.4,2.55,0,NA,5.07,NA,NA,NA,0,NA,0,0,NA,0.856,0.3893,0.289,0.348,0.23,0,0.06974,4.012,NA,1.838,14.468,0.644,4.932,0.245,NA,3.341,NA,0,NA,NA,NA,2.112,21.032,8.91,NA,5.38476,7.4138,13.57896,10.35981,3.23866,3.18013,8.72097,7.84302,2.39973,9.755,9.01362,13.09121,13.93014,38.4347,9.91108,11.92061,8.1942,5.91153,6.92,5.28,1.64,NA,67.49,0.39,16.04,14.12,5.95,149,NA,NA,NA,NA,NA,NA,NA,1.24,0.05,1.77,NA,NA,NA,1.04,NA,NA,NA,4.51,NA,NA,NA,8.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.81,0.35,0.56,NA,NA,43.1,7.63,117,132,NA,"IN17"
"H014","Linseeds","Linum usitatissimum",5.48,18.55,3.15,35.67,26.17,21.83,4.33,10.99,1857,0.28,0.05,1.09,0.37,0.35,21.25,86.5,0,NA,NA,NA,0.55,7.79,0,1.51,0,1.12,0,0,0,8.28,19.17,NA,5.67,7.22,0,0,0,0,1.05,92,0,8.25,0.009,257,0.001,0.033,1.34,5.44,0.004,0,349,2.14,0,0.022,0.171,445,655,46.87,32.93,4.86,8.15,7.55,0.2,0.4,0,0,NA,0.6,NA,NA,NA,0,NA,0,0,NA,1.503,1.323,0.05974,0.05121,0.03193,0,0.02561,5.049,NA,0.0366,0,0,3.191,0,NA,12.956,NA,0,NA,NA,NA,2.968,5.112,16.147,NA,4.8601,8.29185,12.63255,8.58865,3.24625,2.98655,10.3509,7.1974,2.91235,9.85005,9.07095,20.68325,20.16385,32.8335,10.59205,8.14345,9.73875,6.4554,5.85,1.91,3.95,NA,9.73,7.06,11.46,NA,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07,1.44,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6,3.52,NA,NA,NA,31.48,7.25,112,1859,2.21,"IN17"
"H015","Niger seeds, black","Guizotia abyssinica",4.65,18.92,3.91,38.61,10.93,10.5,0.43,22.98,2144,0.46,0.23,1.14,0.49,0.45,2.37,140,0,NA,NA,NA,2.52,2.59,0,7.79,1.05,0,1.08,0,0,1.44,110,NA,22.1,9.61,0,0,0,0,2.15,295,11.94,3.35,0.001,572,0.029,0.011,1.2,18.19,0.004,0.037,346,3.08,0,0.03,0.257,461,716,39.31,10.7,4.98,16.76,15.01,1.34,0.31,0.1,0,NA,1.75,NA,NA,NA,0,NA,0,0.1,NA,4.75,0.951,0.09153,0.02339,0.02787,0,0.09816,8.813,NA,0.122,0,0,21.871,0,NA,0.0645,NA,0,NA,NA,NA,5.945,9.033,21.935,NA,3.55696,8.64644,8.91132,6.83012,2.47852,3.32992,5.94088,5.1084,2.365,6.98148,13.09264,14.26568,18.6362,43.2322,11.59796,8.43832,7.87072,5.71384,1913,93.94,1819,0.35,102,NA,41.54,NA,41.73,371,0.26,NA,NA,NA,NA,NA,NA,NA,0.74,6.49,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539,0.14,NA,NA,NA,24.76,35.44,175,1974,9.3,"IN17"
