"fdc_id","food_desc","food_group","source_fct","nutrient_data_source","ALCg","CARTAmcg","TOCPHAmg","ASHg","CHOAVLDFg","Available carbohydrate, FSANZ (g/100g)","CHOAVLg","CHOAVLMg","CARTBmcg","CARTBEQmcg","TOCPHBmg","Caffeine (mg/100g)","CAmg","Carbohydrate by difference, FSANZ (g/100g)","CHOLEmg","CUmg","TOCPHDmg","FOLDFEmcg","Dry matter (g/100g)","Edible_factor_in_FCT","Energy, total metabolisable (kcal) (kcal/100g)","ENERCkcal","Energy, total metabolisable (kJ) (kJ/100g)","ENERCkJ","Energy, total metabolisable, available carbohydrate, FSANZ (kcal) (kcal/100g)","Energy, total metabolisable, available carbohydrate, FSANZ (kJ) (kJ/100g)","Energy, total metabolisable, carbohydrate by difference, FSANZ (kcal) (kcal/100g)","Energy, total metabolisable, carbohydrate by difference, FSANZ (kJ) (kJ/100g)","FATg","Fatty acid 18:3 omega-3 (g/100g)","F20D5N3g","Fatty acid 22:5 omega-3 (g/100g)","F22D6N3g","Fatty acid cis, trans 18:2 omega-9, 11 (g/100g)","Fatty acid cis,cis 18:2 omega-6 (g/100g)","Fatty acids, total long chain polyunsaturated omega-3 (g/100g)","FAMSg","FAPUg","Fatty acids, total polyunsaturated omega-3 (g/100g)","Fatty acids, total polyunsaturated omega-6 (g/100g)","FASATg","FATRNg","FIBTGg","FIBINSg","FIBSOLg","FOLFDmg","FOLmg","FOLACmg","Fructose (g/100g)","TOCPHGmg","Glucose (g/100g)","IDmcg","FEmg","Lactose (g/100g)","MGmg","Maltose (g/100g)","MNmcg","NIATRPmg","NIAEQmg","NIAmg","NTg","Pmg","Kmg","PROCNTg","RETOLmcg","RIBFmg","SEmcg","NAmg","STARCHg","SUCSg","SUGADg","Sugar, free (g/100g)","SUGARg","THIAmg","CHOCDFg","CHOCSMg","TRPmg","VITA_RAEmcg","VITAmcg","VITB12mcg","VITB6Amg","VITCmcg","VITDmcg","VITEmg","WATERg","ZNmg"
"A1063","Biscuit, milk chocolate, ready to eat, Tim Tam, Arnott's & Chit Chat, Griffin's, composite","Bakery products","NZ18","pczldr","0","0","2.73","1.28","65.400000000000006","66.7","66.7","70.94","14","14",NA,"8.34","85","65.400000000000006","6.7","0.19","0.01","42","98.85",1,"514.01","517.61","2153.11","2167.5100000000002","518.54","2167.5100000000002","513.26","2145.4499999999998","25.15","0.06","0","0",NA,"0","1.278","0","6.9290000000000003","1.3380000000000001","0.06","1.278","15.22","0.108","1.8","1.3","0.5","42","42","0","0.75","0.34","1.1499999999999999","9","15","4.25","41","1.78","510","0.89","1.02","0.13","0.9","130","275","5.22","10.08","0.23","1.5","200","20.149999999999999","38.630000000000003","42.3","42.3","46.55","0.13","67.2","68.5","52.2","11.25","12.42","0.38","0.62","0","0","2.77","1.1499999999999999","0.69"
"A1064","Biscuit, milk chocolate, ready to eat, Double Coat, Tim Tam, Arnott's","Bakery products","NZ18","pczldr","0","0","3.69","1.1000000000000001","65.599999999999994","68.459999999999994","68.459999999999994","72.599999999999994","17","17",NA,"6.96","51","65.599999999999994","8.9","0.22","0.01","42","99.08",1,"527.08000000000004","530.08000000000004","2207.63","2219.63","531.01","2219.63","519.4","2171.08","25.95","7.3999999999999996E-2","0","0",NA,"2.5000000000000001E-2","1.454","0","8.3079999999999998","1.5529999999999999","7.3999999999999996E-2","1.454","14.372","0.17299999999999999","1.5","1","0.5","42","42","0","0.8","0.38","1.6","15.5","5.8","5.46","42","0","510","0.84","0.93","0.09","0.85","110","220","4.93","20.88","0.19","3","390","16.899999999999999","43.7","46.1","46.1","51.56","0.09","67.099999999999994","69.959999999999994","49.3","22.3","23.72","0.38","0.73","0","0","3.72","0.93","0.76"
"A1066","Biscuit, white & dark chocolate, ready to eat, White & Dark Chocolate, Farmbake, Arnott's","Bakery products","NZ18","pczrld","0","0","2.25","1.01","67.09","69.95","69.95","74.900000000000006","0","0",NA,"3.77","10","67.09","5.0999999999999996","0.15","0","42","96.4",1,"490.87","495.07","2059.64","2076.44","496.76","2076.44","485.12","2027.82","21.25","0.04","0","0",NA,"0","1.6759999999999999","0","6.7830000000000004","1.716","0.04","1.6759999999999999","11.467000000000001","0.121","2.1","1.4","0.7","42","42","0","0.1","0.15","0.6","3.7","14.5","1","37","0","400","0.84","0.94","0.1","0.85","120","230","4.96","0","0.08","4","160","29.8","38.450000000000003","39.15","39.15","40.15","0.1","69.19","72.05","49.6","0","0","0.15","1.1200000000000001","0","0","2.27","3.6","0.62"
"A1067","Biscuit, milk chocolate, ready to eat, Double Chocolate, Cookies, Ernest Adams","Bakery products","NZ18","pczldru","0","0","2.85","1.81","64.41","66.14","66.14","70.86","0","0",NA,"8.6300000000000008","34","64.41","10","0.15","0","42","95.3",1,"476.14","481.14","1997.3","2017.3","482.61","2017.3","475.58","1987.92","21.05","0.04","0","0",NA,"0","1.56","0","6.4989999999999997","1.6","0.04","1.56","11.478999999999999","0.18","2.5","1.8","0.7","42","42","0","0.6","0.15","0.82","2.7","2","1.1000000000000001","31","0.72","600","1.24","1.35","0.11","0.95","80","160","5.54","0","0.08","3","260","29.7","33.200000000000003","35.340000000000003","35.340000000000003","36.44","0.11","66.91","68.64","73","0","0","0.15","0.39","0","0","2.86","4.7","0.56000000000000005"
"A1068","Biscuit, dark chocolate, ready to eat, Dark Chocolate, Arnott's & Wheaten, Griffin's, composite","Bakery products","NZ18","pczdlra","0","6","3","1.5","61.29","58.76","58.76","62.89","12.8","15.8",NA,"12.46","41","61.29","3.3","0.33","0.01","42","97.85",1,"473.52","483.72","1982.79","2023.59","484.11","2023.59","494.4","2066.59","23.73","6.8000000000000005E-2","0","0",NA,"0","1.6120000000000001","0","7.4269999999999996","1.679","6.8000000000000005E-2","1.6120000000000001","13.129","6.8000000000000005E-2","5.0999999999999996","4.0999999999999996","1","42","42","0","0.65","0.33","0.6","3.8","11.1","1.41","70","0","1360","0.02","0.2","0.18","1.07","170","290","6.24","0","0.11","2","280","25.05","31.05","32.299999999999997","32.299999999999997","33.71","0.18","66.39","63.86","1.1000000000000001","1.32","2.64","0.38","0.79","0","0","3.03","2.15","1.1100000000000001"
"A1069","Biscuit, dark chocolate, ready to eat, Dark Chocolate, Digestive, Arnott's","Bakery products","NZ18","pczdlr","0","6","3","1.41","61.05","61.92","61.92","66.3","12.8","15.8",NA,"12.46","50","61.05","3.3","0.3","0.01","42","97.35",1,"485.35","495.55","2033.11","2073.91","496.15","2073.91","492.62","2059.17","23.7","6.8000000000000005E-2","0","0",NA,"0","1.621","0","7.6779999999999999","1.6890000000000001","6.8000000000000005E-2","1.621","12.811","0.113","5.0999999999999996","4.0999999999999996","1","42","42","0","1.3","0.33","1.2","6.1","6.8","1.92","62","0","1200","1.04","1.22","0.18","1.05","150","250","6.09","0","0.11","4","260","28.2","29.3","31.8","31.8","33.72","0.18","66.150000000000006","67.02","60.9","1.32","2.64","0.38","0.79","0","0","3.03","2.65","0.98"
"A1070","Biscuit, dark chocolate, ready to eat, Dark Chocolate, Wheaten, Griffin's","Bakery products","NZ18","pczdlr","0","6","3","1.59","61.61","55.6","55.6","59.48","12.8","15.8",NA,"12.46","32","61.61","3.3","0.36","0.01","42","98.43",1,"461.69","471.89","1932.48","1973.28","472.08","1973.28","496.5","2075.38","23.75","6.8000000000000005E-2","0","0",NA,"0","1.6020000000000001","0","7.2430000000000003","1.67","6.8000000000000005E-2","1.6020000000000001","13.446999999999999","2.3E-2","5.0999999999999996","4.0999999999999996","1","42","42","0","0","0.33","0","1.5","15.4","0.9","78","0","1520","1.08","1.26","0.18","1.1000000000000001","190","330","6.38","0","0.11","0","300","21.9","32.799999999999997","32.799999999999997","32.799999999999997","33.700000000000003","0.18","66.709999999999994","60.7","63.8","1.32","2.64","0.38","0.79","0","0","3.03","1.57","1.23"
"A1071","Biscuit, milk chocolate, ready to eat, Original, Tim Tam, Arnott's","Bakery products","NZ18","pczldr","0","0","2.73","1.05","65.040000000000006","68.47","68.47","72.7","14","14",NA,"8.34","90","65.040000000000006","6.7","0.13","0.01","42","98.79",1,"527.45000000000005","531.04999999999995","2209.16","2223.56","531.95000000000005","2223.56","518.03","2165.38","26","7.3999999999999996E-2","0","0",NA,"2.5000000000000001E-2","1.6060000000000001","0","8.423","1.704","7.3999999999999996E-2","1.6060000000000001","14.128","0.17299999999999999","1.8","1.3","0.5","42","42","0","0.8","0.34","1.6","12.3","4","3.89","34","2.33","410","0.83","0.96","0.13","0.84","110","210","4.9000000000000004","10.08","0.23","3","170","18.7","41.15","45.88","45.88","49.77","0.13","66.84","70.27","49","11.25","12.42","0.38","0.62","0","0","2.77","1.21","0.59"
"A1072","Biscuit, milk chocolate, ready to eat, Double Deck Dark Chocolate Delight, Chit Chat, Griffin's","Bakery products","NZ18","pczldr","0","0","2.73","1.52","65.760000000000005","64.959999999999994","64.959999999999994","69.22","14","14",NA,"8.34","80","65.760000000000005","6.7","0.24","0.01","42","98.91",1,"500.69","504.29","2097.5700000000002","2111.9699999999998","505.26","2111.9699999999998","508.5","2125.52","24.3","4.5999999999999999E-2","0","0",NA,"0","0.97","0","5.5170000000000003","1.016","4.5999999999999999E-2","0.97","16.206","6.9000000000000006E-2","1.8","1.3","0.5","42","42","0","0.7","0.34","0.7","5.7","26","4.6399999999999997","48","1.22","610","0.94","1.07","0.13","0.95","150","340","5.54","10.08","0.23","0","230","21.6","36.1","38.72","38.72","43.36","0.13","67.56","66.760000000000005","55.4","11.25","12.42","0.38","0.62","0","0","2.77","1.0900000000000001","0.79"
"A1073","Biscuit, chocolate chip, ready to eat, Chocolate Chip, Smart, Cookie Time","Bakery products","NZ18","pczrldu","0","0","2.93","1.21","60.76","56.5","56.5","60.39","12.2","12.2",NA,"7.74","70","60.76","23","0.18","0","9","91.45",1,"417.17","427.17","1749.66","1789.66","428.15","1789.66","445.47","1862.08","18.649999999999999","0.65600000000000003","0","0",NA,"1.7999999999999999E-2","2.1789999999999998","0","8.0790000000000006","2.8530000000000002","0.65600000000000003","2.1789999999999998","6.2720000000000002","5.2999999999999999E-2","5","1.4","3.6","9","9","0","0","0.47","0","3.1","3.9","0","42","0","470","1.24","1.28","0.04","1","90","210","5.83","7.32","0.06","0","270","21.3","35.200000000000003","35.200000000000003","35.200000000000003","35.200000000000003","0.04","65.760000000000005","61.5","73","8.34","9.36","0.36","0.25","0","0","2.97","8.5500000000000007","0.64"
"A1074","Biscuit, milk chocolate, ready to eat, Milk Chocolate, Digestives, Arnott's","Bakery products","NZ18","pczldr","0","0","2.2200000000000002","1.38","63.59","65.069999999999993","65.069999999999993","69.56","11","11",NA,"4.8499999999999996","90","63.59","6.2","0.19","0.01","42","97.55",1,"485.55","493.95","2035.63","2069.23","495.03","2069.23","489.04","2044.18","22.35","6.4000000000000001E-2","0","0",NA,"2.1000000000000001E-2","1.5289999999999999","0","7.2190000000000003","1.6140000000000001","6.4000000000000001E-2","1.5289999999999999","12.039","0.17","4.2","3.5","0.7","42","42","0","1.2","0.28000000000000003","1.1000000000000001","11.4","4.5","3.82","49","0","980","1.03","1.21","0.18","1.04","160","260","6.03","9","0.19","4","220","27.1","31.85","34.15","34.15","37.97","0.18","67.790000000000006","69.27","60.3","9.92","10.84","0.38","0.65","0","0","2.25","2.4500000000000002","0.87"
"A1075","Biscuit, milk chocolate, ready to eat, Wheaten, Griffin's","Bakery products","NZ18","pczldr","0","0","2.2200000000000002","1.82","61.99","60.02","60.02","64.13","11","11",NA,"4.8499999999999996","50","61.99","6.2","0.24","0.01","42","98.36",1,"482.46","490.86","2020.22","2053.8200000000002","491.34","2053.8200000000002","499.37","2087.38","24.2","6.9000000000000006E-2","0","0",NA,"0","1.7470000000000001","0","7.4260000000000002","1.8160000000000001","6.9000000000000006E-2","1.7470000000000001","13.449","6.9000000000000006E-2","4.2","3.5","0.7","42","42","0","0","0.28000000000000003","0","3.8","4.7","3.82","64","0.8","1420","1.05","1.23","0.18","1.06","200","350","6.15","117","0.19","0","330","22.2","33.200000000000003","34","34","37.82","0.18","66.19","64.22","61.5","117.92","118.84","0.38","0.65","0","0","2.25","1.65","1.06"
"A1076","Biscuit, dark chocolate, ready to eat, Classic Dark, Tim Tam, Arnott's","Bakery products","NZ18","pczldr","0","0","3.44","1.34","61.42","63.7","63.7","67.650000000000006","7","7",NA,"19.29","49","61.42","3.3","0.44","0.01","42","98.97",1,"518.25","526.04999999999995","2169.02","2200.2199999999998","526.37","2200.2199999999998","517.11","2161.5300000000002","26.85","5.0999999999999997E-2","0","0",NA,"0","1.6579999999999999","0","8.5709999999999997","1.7090000000000001","5.0999999999999997E-2","1.6579999999999999","14.616","0.17899999999999999","3.9","2.9","1","42","42","0","0.8","0.31","1.2","3.6","8.8000000000000007","1.7","72","0","830","0.93","1.03","0.1","0.94","120","340","5.45","0","0.09","3","140","17.3","42.7","44.7","44.7","46.4","0.1","65.319999999999993","67.599999999999994","54.5","0.57999999999999996","1.17","0.38","1.67","0","0","3.48","1.04","1.04"
"A1097","Bread, pita, white, composite","Bakery products","NZ18","pzcdlaru","0","0","0.1","1.1499999999999999","50.88","49.2","49.2","53.97","0","0",NA,"0","34.200000000000003","50.88","0","0.16","0","24","66.349999999999994",1,"246.55","252.55","1046.72","1070.72","256.14999999999998","1070.72","262.98","1099.27","0.89",NA,NA,NA,NA,NA,NA,NA,"0.18","0.3",NA,NA,"0.12",NA,"3","1.1299999999999999","1.88","24","24","0","0.6","0","0","0","1.02","0","30.5","1.7","712","1.77","2.96","1.19","1.83","95.1","124","10.43","0","0.04","18.600000000000001","344","46.9","0","0","0","2.2999999999999998","0.67","53.88","52.2","104.3","0","0","0","0.08","0","0","0.1","33.65","0.96"
"A1098","Bread, gluten free, white, sliced, prepacked, Gluten Free White, Burgen","Bakery products","NZ18","pzlcd","0","0","0.66","2","42.7","44.1","44.1","48.15","0","0","0.02","0","68","42.7","0","0.01","0","0","59.6",1,"229.7","245.1","970.1","1031.7","246.82","1031.7","241.12","1007.9","4.9000000000000004","0.27200000000000002","0","0","0","0","0.68400000000000005","0","2.7120000000000002","0.95599999999999996","0.27200000000000002","0.68400000000000005","0.94599999999999995","4.2000000000000003E-2","7.7","6.9","0.8","0","0","0","0","0.15","0.7","4","0","2.6","7.7","0.7","7","0.43","0.43","0","0.37","70","112","2.2999999999999998","0","0.18","0","690","37.6","2.5","0","0","6.5","0.06","50.4","51.8","25.3","0","0","0","0.09","0","0","0.68","40.4","0.26"
"A11","Biscuit, short-sweet","Bakery products","NZ18","pargzbcd","0",NA,NA,"1.1000000000000001","62.87","62.1","62.1","67.27",NA,"6",NA,"0","23","62.87","19","0.11",NA,"13","96.7",1,"496.21","500.01","2077.7800000000002","2092.98","500.71","2092.98","503.85","2106.1","24.9",NA,NA,NA,NA,NA,NA,NA,"8.4269999999999996","2.5950000000000002",NA,NA,"12.474",NA,"1.9",NA,NA,"13","13","0","0",NA,"1.4","0.69","1","0","15","0","620","1.24","1.54","0.3","1.04","84","109","5.93","0","0.04","3","357","42.7","18","19.399999999999999","19.399999999999999","19.399999999999999","0.2","64.77","64","72.8","0.5","1","0","0.05","0","0","1.3","3.3","0.6"
"A1100","Bread, gluten free, grain & seed, sliced, prepacked, Gluten Free Ancient Grain & Seeds, Burgen","Bakery products","NZ18","pzlcd","0","0","2.5","2","34.35","33","33","35.840000000000003","0","0","0.11","0","100","34.35","0","0.23","0","0","61.5",1,"227.7","251.9","956.85","1053.6500000000001","252.07","1053.6500000000001","257.56","1076.5999999999999","8.6999999999999993","0.48199999999999998","0","0","0","8.0000000000000002E-3","3.327","0","3.044","3.8180000000000001","0.48199999999999998","3.327","1.3220000000000001","0.05","12.1","11","1.1000000000000001","0","0","0","0.5","0.2","0.8","6.6","1.3","2.4","70","0.6","480","0.94","1.9","0.96","0.7","171","240","4.3499999999999996","0","0.22","0","500","25","3.7","5.6","5.6","8","0.17","46.45","45.1","55","0","0","0","0.27","0","0","2.56","38.5","1.06"
"A1101","Bread, gluten free, seed, sliced, prepacked, Gluten Free 6 Seed, Vogel's","Bakery products","NZ18","pzlcd","0","0","0.57999999999999996","1.7","40.15","30.8","30.8","33.56","0","0","0.04","0","99","40.07","0","0.2","0","28.3","59.2",1,"218.5","225.3","918.75","945.95","226.55","946.96","264.26","1104.5899999999999","7.9","0.50600000000000001","0","0","0","8.0000000000000002E-3","2.4769999999999999","0","3.61","2.9980000000000002","0.50600000000000001","2.4849999999999999","0.83799999999999997","8.0000000000000002E-3","3.4","3.2","0.2","28.3","28.3","0","1","0.26","1.3","31","1.3","0","49","1.8","520","1.26","1.86","0.6","0.97","114","140","6.05","0","0.18","4","410","26.7","0","4.0999999999999996","4.0999999999999996","4.0999999999999996","0.11","43.55","34.200000000000003","74","0","0","0","0.24","0","0","0.62","40.799999999999997","1.03"
"A111","Muffin, English, toasted","Bakery products","NZ18","arupcdbz","0","0",NA,"3","42","40.6","40.6","44.54","0","0",NA,"0","132","42","0","0.2",NA,"45","60.8",1,"219.52","226.32","931.07","958.27","229.25","958.27","234.93","982","1.5",NA,NA,NA,NA,NA,NA,NA,"0.2","0.7",NA,NA,"0.3",NA,"3.4",NA,NA,"45","45","0","0.35",NA,"0.35","0.32","1.2","0.9","30","0","858","2.1","4.3","2.2000000000000002","1.88","147","146","10.9","0","0.13","28","465","38.799999999999997","0.2","0","0","1.8","0.32","45.4","44",NA,"0","0","0","0.12","0","0","0.67","39.200000000000003","1.2"
"A1119","Crumpet, white, as purchased, commercial","Bakery products","NZ18","pzcdl","0","0","7.0000000000000007E-2","2.4","36.840000000000003","31.58","31.58","34.659999999999997","0","0","0.02","0","71","36.840000000000003","0","0.1","0","0","48.6",1,"158.82","163.53","673.84","692.71","165.72","692.71","187.12","782.18","0.9","2.3E-2","0","0","0","0","0.45900000000000002","0","0.19","0.48199999999999998","2.3E-2","0.45900000000000002","0.17799999999999999","0","2.36","1.73","0.63","0","0","0","0","0","0","0","0.6","0","21","1.5","620","1.0900000000000001","1.59","0.5","1.07","270","134","6.1","0","0.04","6","760","30.08","0","0","0","1.5","0.11","39.200000000000003","33.94","64","0","0","0","0.13","0","0","0.08","51.4","0.43"
"A1120","Crumpet, white, toasted, commercial","Bakery products","NZ18","cpzdl","0","0","0.08","2.6","39.93","34.25","34.25","37.590000000000003","0","0","0.02","0","77","39.93","0","0.11","0","0","52.7",1,"172.44","177.56","731.64","752.09","179.93","752.09","203.04","848.71","1","2.5000000000000001E-2","0","0","0","0","0.498","0","0.20599999999999999","0.52300000000000002","2.5000000000000001E-2","0.498","0.193","0","2.56","1.88","0.68","0","0","0","0","0","0","0","0.65","0","22.77","1.63","672.36","1.18","1.72","0.54","1.1599999999999999","292.8","145.32","6.61","0","0.04","6.51","824.18","32.619999999999997","0","0","0","1.63","0.1","42.49","36.799999999999997","69.400000000000006","0","0","0","0.14000000000000001","0","0","0.09","47.3","0.47"
"A1121","Bagels, white, plain, as purchased, commercial","Bakery products","NZ18","pzcdl","0","0","0.12","1.6","51.27","46.18","46.18","50.4","0","0","0.05","0","34","51.27","0","0.14000000000000001","0","77.33","66.099999999999994",1,"235.93","241.04","1000.59","1021.03","244.27","1021.03","264.95","1107.5","1.7","0.05","0","0","0","0","0.66200000000000003","0","0.54900000000000004","0.71199999999999997","0.05","0.66200000000000003","0.33900000000000002","0","2.56","1.58","0.97","64.05","72","7.95","1.6","0.01","1.1000000000000001","39","0.8","0","27","2.5","800","1.68","2.5","0.82","1.54","95","135","8.98","0","0.08","9","470","40.98","0","0","0","5.2","0.15","53.82","48.74","99","0","0","0","0.14000000000000001","0","0","0.14000000000000001","33.9","0.62"
"A1122","Bagels, white, plain, toasted, commercial","Bakery products","NZ18","cpzdl","0","0","0.13","1.72","55.22","49.74","49.74","54.29","0","0","0.05","0","36.619999999999997","55.22","0","0.15","0","70.8","71.2",1,"254.13","259.63","1077.75","1099.77","263.10000000000002","1099.77","285.39","1192.9100000000001","1.83","5.3999999999999999E-2","0","0","0","0","0.71299999999999997","0","0.59099999999999997","0.76700000000000002","5.3999999999999999E-2","0.71299999999999997","0.36499999999999999","0","2.75","1.71","1.04","58.64","65.92","7.28","1.72","0.01","1.18","39.909999999999997","0.86","0","29.08","2.69","861.7","1.81","2.7","0.88","1.66","102.33","145.41","9.67","0","0.09","9.69","506.25","44.14","0","0","0","5.6","0.13","57.97","52.49","106.63","0","0","0","0.15","0","0","0.15","28.8","0.67"
