"fdc_id","food_desc","food_group","food_desc_bengali","scientific_name","nutrient_data_source","source_fct","Edible_factor_in_FCT","ENERCkcal","ENERCkJ","WATERg","PROCNTg","FATCEg","CHOAVLDFg","FIBTGg_standardised","FIBTGg","FIBCg","ASHg","CAmg","FEmg","MGmg","Pmg","Kmg","NAmg","ZNmg","CUmg","VITA_RAEmcg","RETOLmcg","CARTBEQ or [CARTB]mcg","CARTAmcg","CARTBmcg","CRYPXmcg","VITDmcg","VITEmg","TOCHPAmg","THIAmg","RIBFmg","NIAEQmg","NIAmg","NIATRPmg","VITB6Amg","FOLmcg","ASCLmg","ILEmg","LEUmg","LYSmg","METmg","CYSmg","PHEmg","TYRmg","THRmg","TRPmg","VALmg","ARGmg","HISmg","ALAmg","ASPmg","GLUmg","GLYmg","PROmg","SERmg","PHTACmg","OXALACmg","TPC mg GAE","DPPH-RSCµmol TE","T-ORAC mcmole TE","FASATg","FAMSg","FAPUg","CHOL_mg","F4D0g","F6D0g","F8D0g","F10D0g","F12D0g","F14D0g","F15D0g","F16D0g","F17D0g","F18D0g","F20D0g","F22D0g","F24D0g","F14D1g","F14D1CN5g","F16D1g","F16D1CN7g","F18D1g","F18D1N9g","F18D1CN7g","F20D1g","F20D1CN11g","F20D1CN9g","F22D1g","F22D1CN9g","F22D1CN11g","F24D1CN9g","F18D2g","F18D2CN6g","F20D2g","F18D3g","F18D3CN3g","F18D3N6g","F20D3N6g","F18D4g","F18D4CN3g","F20D4g","F20D4CN6g","F20D5CN3g","F22D5CN3g","F22D6CN3g","SUGARg"
"03_0043","Pumpkin, boiled* (without salt)","Vegetables and their products","Mistikumra siddha, lobon chara","Cucurbita maxima","Recipe calculation","BA13","1","29","120","90.4296875","2.1875","0.46875","2.0703124999999822","3.75","3.75",NA,"1.1000000000000001","79","1.1000000000000001","14","22.537500000000001","371","13","0.14000000000000001","0.28000000000000003","554","0","6640","772.5","4650","3220","0",NA,"1.61","0.08","7.0000000000000007E-2","0.82500000000000007","0.64687499999999998","0.20625000000000002","6.6718750000000007E-2","14","20.100000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03_0029","Radish, raw","Vegetables and their products","Mula","Raphanus sativus","P6(408), P18, P8, R6, P90, T70, P52, P41, P60,US25(11429),UK6(13-330), VIN(103)","BA13","0.99","18","74","94.335333333333338","0.8949999999999998","0.1","2.4788974358974514","1.6","1.6",NA,"0.59076923076923071","23.914375000000003","0.39659375000000002","15","22.857499999999998","142.47666666666669","40.375833333333333","0.37919999999999998","2.7099999999999999E-2","0","0","0",NA,NA,NA,"0","0",NA,"0.43","0","0.45400000000000001","0.254","0.2","7.0999999999999994E-2","25","17.251764705882348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108","1291.5","297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03_0044","Radish, boiled* (without salt)","Vegetables and their products","Mula siddha, lobon chara","Raphanus sativus","Recipe calculation","BA13","1","24","99","92.426916221033878","1.1965240641711226","0.13368983957219249","3.3140340052104964","2.1390374331550799","2.1390374331550799",NA,"0.75030851501439721","34.750877339572192","0.54471298462566842","14.077540106951872","27.542446524064175","86.102272727272734","33.137310606060609","0.38235294117647056","3.5487967914438506E-2","0","0","0",NA,NA,NA,"0","0",NA,"0.40240641711229941","0","0.42486631016042775","0.23770053475935826","0.16042780748663102","6.6443850267379673E-2","16.711229946524064","9.2255426234664952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03_0030","Tomato, green, raw","Vegetables and their products","Kancha tomato","Lycopersicon esculentum","P6(539), P8, P52, T15, P27, T49, US25(11527)","BA13","0.98","23","96","93.25","1.9","0.2","2.5229999999999819","1.7","1.7",NA,"0.42699999999999999","16.216666666666665","0.31740000000000002","7","28","156","7","0.1915","0.3",NA,"0",NA,NA,NA,NA,"0",NA,"0.38","7.0000000000000007E-2","0.01","0.6","0.5","0.1","4.8000000000000001E-2","9","30.599999999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03_0031","Tomato, red, ripe, raw","Vegetables and their products","Paka tomato","Lycopersicon esculentum","KF, US25(11529), IND(306)","BA13","0.997","16","66","95.01","1.1060000000000001","0.248","1.4499999999999886","1.65","1.65",NA,"0.53600000000000003","12.952","0.19721078929539285","7.4180000000000001","24","156.31","6.7969999999999997","0.41","0.97179101230647502","8.6544166666666662","0","104",NA,"103.85299999999999",NA,"0",NA,"0.54","3.7999999999999999E-2","4.2999999999999997E-2","0.6","0.5","0.1","4.8500000000000001E-2","15","12.287000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","32.800000000000004","277.09999999999997","560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03_0045","Tomato, red, ripe, boiled* (without salt)","Vegetables and their products","Paka tomato siddha, lobon chara","Lycopersicon esculentum","Recipe calculation","BA13","1","30","124","90.620300751879682","2.0789473684210527","0.46616541353383456","2.7255639097744147","3.1015037593984962","3.1015037593984962",NA,"1","24","0.4","12","40.619548872180452","200","11","0.66","1.55","16","0","187",NA,"187.40390977443607",NA,"0",NA,"0.98","4.7142857142857146E-2","5.3345864661654134E-2","0.74436090225563911","0.64849624060150368","0.12406015037593986","6.3815789473684201E-2","15","14.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03_0032","Turnip, raw","Vegetables and their products","Shalgom","Brassica rapa","P6(412), P8, P41, P94, P52, P47, US25(11564), UK6(13-389)","BA13","0.73666666666666669","26","110","92.142499999999998","1.1375","0.2","4.0699999999999932","1.8","1.8",NA,"0.64999999999999991","31.5","0.41852500000000004","9.5","34","235.5","41","0.52366666666666672","4.7500000000000001E-2","0","0","0","0","0","0","0",NA,"0.03","3.7500000000000006E-2","0.02","0.60000000000000009","0.4","0.2","0.09","14","24.703333333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0001","Agathi, raw","Leafy vegetables","Bok ful shak","Sesbania grandiflora","P6(301), IND(47), TH(THD25), P103","BA13","1","88","370","73.099999999999994","8.4","1.8","5.7000000000000028","7.9","7.9",NA,"3.1","1130","3.9",NA,"80",NA,NA,NA,NA,"1280","0","15400",NA,"15400",NA,"0",NA,NA,"0.21","0.09","3.4333333333333336","1.2","2.2333333333333334",NA,NA,"169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0002","Alligator weed, raw","Leafy vegetables","Malancha shak","Alternanthera philoxeroides","ABT, T26, TH(THD219), P103","BA13","0.75","57","240","84.70750000000001","4.9131499999999999","1.1863999999999999","6.6179499999999791",NA,NA,NA,"2.5750000000000002","19","0.5",NA,"46",NA,NA,NA,NA,"475","0","5700",NA,"5700",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55.535472852771647","13.647314757398016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0003","Amaranth, leaves, spiney, raw","Leafy vegetables","Kanta notay shak","Amaranthus spinosus","ABT, P6(305), T26, IND(53), BID(0500046), BID(0500132), BID(0500134),US25(11003), UK6(13-149), P103","BA13","0.79","51","214","81.824116666666669","4.8033000000000001","0.25","5.2100833333333298","4.3499999999999996","4.3499999999999996",NA,"3.5625","639.5","14.4","265","71.8","679","56","0.32","0.36","908","0","10900",NA,"10900",NA,"0",NA,NA,"0.03","5.5E-2","1.6","0.7","0.9","0.192","85","43.366666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.458503555757301","40.53185050688456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0004","Amaranth, leaves, red, raw","Leafy vegetables","Lal shak","Amaranthus gangeticus","P6(304),P8,P52,P48,R5,T65,P90,P41,T29,P83,T30, US25(11003),UK6(13-149), T100","BA13","0.69","32","131","88.773333333333326","4.53","0.33714285714285719","0.4728571428571513","4.2300000000000004","4.2300000000000004",NA,"1.6566666666666665","255.6875","5.9990600000000001","181.29500000000002","32","260.76","59","0.95519333333333334","0.22434333333333334","793.25","0","9520","185","9380","93","0",NA,NA,"0.03","0.13","1.6","0.7","0.9","0.192","85","42.033333333333339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.37",NA,"765","13110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0032","Amaranth, leaves, red, boiled* (without salt)","Leafy vegetables","Lal shak siddha, lobon chara","Amaranthus gangeticus","Recipe calculation","BA13","1","37","155","86.761006289308156","5.341981132075472","0.39757412398921838","0.55761455525607462","4.9882075471698117","4.9882075471698117",NA,"2","287.21477004716985","5.3317158018867925","128.63561320754718","33.969339622641506","153.81839622641508","52.790094339622641","0.84518278301886807","0.25","841.89268867924534","0","10100","196.34433962264151","9960","98.702830188679243","0",NA,NA,"2.2995283018867926E-2","9.9646226415094352E-2","1.2264150943396228","0.53655660377358483","0.74292452830188682","0.14716981132075471","50.117924528301884","19.827044025157235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0005","Amaranth, leaves, green, raw","Leafy vegetables","Sobuj data shak","Amaranthus gangeticus","P58 ,P90, P6(302), P8, R5, T29, P48, T30, P47, ADB(0500561) US25(11003), IND(50), UK6(13-149), T100, WEA(04_023)","BA13","0.79","25","104","90.961111111111123","1.9883333333333333","0.27400000000000002","1.4790555555555471","4.3499999999999996","4.3499999999999996",NA,"0.94750000000000001","170.96333333333334","8.3867574999999999","181.29500000000002","46.633333333333333","321.39","36","0.97731000000000001","0.123775","743.20833333333337","0","8920","184","8780","93","0",NA,NA,"0.03","0.18","1.6","0.7","0.9","0.192","85","37.084000000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.399999999999999",NA,"722","9440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0033","Amaranth, leaves, green, boiled* (without salt)","Leafy vegetables","Sobuj data shak siddha, lobon chara","Amaranthus gangeticus","Recipe calculation","BA13","1","30","123","89.340932914046149","2.3447327044025155","0.32311320754716982","1.74416928721173","5.1297169811320753","5.1297169811320753",NA,"1.0614681603773584","192.29972484276729","7.4434765625000008","128.63561320754718","49.5","189.56721698113205","32.448113207547173","0.8647435141509433","0.14000000000000001","788.78242924528308","0","9460","195.28301886792451","9320","98.702830188679243","0",NA,NA,"2.2995283018867926E-2","0.13797169811320753","1.2264150943396228","0.53655660377358483","0.74292452830188682","0.14716981132075471","50.117924528301884","17.492452830188682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0006","Dock leaves, raw","Leafy vegetables","Chukai shak, bivinno projati","Rumex vesicarius, Rumex crispus, Rumex lanceolatus","P6(313), P8, IND (58),BID(0500033),BID(0500085), average of leafy vegetables","BA13","1","46","194","86.4","3.1166666666666667","0.7","5.9333333333333371","1.8",NA,"1.8","2.0499999999999998","74.333333333333329","6.6499999999999995","81.5","48.05","601.5","14","0.43","0.13","217","0","2600",NA,"2600",NA,"0",NA,NA,"0.10666666666666667","0.16500000000000001",NA,"1.55",NA,"0.26204524367301074","125","17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0007","Beet greens leaves","Leafy vegetables","Beet shak","Beta vulgaris","P6, US25(11086), IND(60), BID(050016),  BID(050027)","BA13","0.53500000000000003","31","129","88.710000000000008","2.8","0.46500000000000002","2.0599999999999881","3.7","3.7",NA,"2.2650000000000001","248.5","2.57","70","35.5","762","226","0.41000000000000003","0.14050000000000001","463.08333333333331","0","5560","3","5560","0","0",NA,"1.5","0.18","0.39","3.833333333333333","3.3","0.53333333333333333","0.106","15","47.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0008","Bengal dayflower, leaves, raw","Leafy vegetables","Bat baitta shak","Commelina benghalensis","T15, T16, ABT, T26, T61, BID(0500258)","BA13","0.71","22","94","92.286666666666676","2.0413000000000001","0.26290000000000002","2.2251333333333179","1.4",NA,"1.4","1.744","113","7.1","77","19","473","20.7","0.63","0.09","317.5","0","3810",NA,"3810",NA,"0",NA,NA,"0.04",NA,NA,NA,NA,NA,NA,"20.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.92",NA,"12.855332923581235","41.479520274849101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0009","Bitter gourd leaves, green, raw","Leafy vegetables","Korola shak","Momordica charantia","R5, T16, US25(11022), TH(TH128), IND (480) ,BID(0500071),BID(0500072)","BA13","0.38","55","231","83.97","4.8659999999999997","0.54499999999999993","6.0764999999999958","3.125","3.125",NA,"1.4175","110.485","5.2","167","89.8","724.33333333333337","30.936666666666667","0.94648750000000015","0.59186249999999996","357.08333333333331","0","4280",NA,"4280",NA,"0",NA,NA,"0.12025","0.29299999999999998",NA,"1.4075",NA,"0.80300000000000005","128","78.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0010","Bottle gourd leaves, raw","Leafy vegetables","Lau shak","Lagenaria siceraria","P6(308), P8, P52, R5, T29, P83, T30, IND(63), P100, average of leafy vegetables","BA13","0.71","26","109","90.228333333333339","2.4985714285714282","0.57857142857142851","0.56785714285715017","4.38","4.38",NA,"1.7466666666666668","93.914999999999992","3.1185100000000001","68.694999999999993","28.445","276.11","40.92","0.4892999999999999","0.14833666666666667","197.55333333333331","0","2370",NA,"2370.64",NA,"0",NA,NA,"7.0079214501127279E-2","0.16775517849048235","1.447325058683415","0.80952516402913266","0.63779989465428233","0.18828079211456636","73.29197457338347","47.676666666666669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0011","Bugleweed, raw","Leafy vegetables","Sabarang","Ajuga macrosperma","R5, T15, T16","BA13","0.71","43","179","88.63","2.57","1.29","4.5600000000000023","1.3",NA,"1.3","1.7","49.34","2.8",NA,"52.27","268.18",NA,"0.52",NA,"38.916666666666664","0","467",NA,"467",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.085000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0012","Cassava, leaves, raw","Leafy vegetables","Simei alu shak","Manihot esculenta","T15, T16, T61,TH(THD137),  BID(0500127), BID(0500128), WEA (04_008)","BA13","0.85","62","259","82.37233333333333","4.7048666666666668","1.2004666666666666","5.6708666666666687","4.8","4.8",NA,"1.2514666666666665","200.94","4.8625999999999996","53.75","35.94","303.08999999999997","21.93","0.45","0.81220000000000003","356.08333333333331","0","4270",NA,"4270",NA,"0",NA,NA,"0.16419212617983112","0.30047159482373631",NA,"1.0705326626924989",NA,"0.2","77","27.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0013","Colocasia leaves, black, raw","Leafy vegetables","Kalo kochu shak","Colocasia esculenta","P6, T30, P8,IND(72), T100, US25(11520), WEA(04_020)","BA13","0.7","62","261","81.8","5.585","1.23","5.3250000000000028","3.7","3.7",NA,"2.3600000000000003","391.66666666666669","2.13","130","39","763","48","0.98","0.25","699.16666666666663","0","8390","0","8390","0","0",NA,"3.36","0.06","0.45","2.6333333333333333","1.9","0.73333333333333328","0.14599999999999999","126","63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0014","Colocasia leaves, green, raw","Leafy vegetables","Shobuj kochu shak","Colocasia esculenta","P52, P83, T16, P94, P6(344), P8, R5, T30, IND(73), T100","BA13","0.8","51","212","84.711666666666659","4.0371428571428565","1.06","4.3711904761904776","3.7","3.7",NA,"2.1199999999999997","234.66666666666666","4.9365000000000006","61.35","39.89","764","46.739999999999995","0.68169666666666673","0.18514666666666668","595.54916666666668","0","7150","0","7150","0","0",NA,"2.02","0.22","0.26","2.5999999999999996","1.9","0.7","0.15","126","48.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.5549999999999997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0015","Cowpea, leaves, raw","Leafy vegetables","Borboti pata","Vigna unguiculata","P6(315) , WEA (04_010), IND(76), average of  leafy vegetables","BA13","0.8","34","141","89","3.4","0.7","1.7000000000000028","3.6","3.6",NA,"1.6","290","5.0999999999999996","60","61","475","43.579918275157645","0.5","0.27","150","0","1800",NA,NA,NA,"0",NA,NA,"0.05","0.18",NA,"1.6",NA,"0.24","129","57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0016","Dima leaves, raw","Leafy vegetables","Dima shak","Glinus oppositifolius","P83, T30, T15, T16, T61","BA13","0.71","33","137","91.073333333333338","1.7240000000000002","1.0346666666666666","3.5779999999999887","1.0",NA,"1.0","1.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1599999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0017","Drumstick, leaves, raw","Leafy vegetables","Sajna pata","Moringa oleifera","ABT, P6(316), T26 ,P61, US25(11222), UK6('13-236), WEA(04_011), IND (78),BID(0500141), P102, PIT(C055)","BA13","0.75","72","300","79.725125000000006","6.7","1.7995333333333334","4.5758416666666619","5.2","5.2",NA,"1.9994999999999998","440","0.85","42","70","259","30","0.16","7.0000000000000007E-2","1100","0","13160","0","13160",NA,"0",NA,NA,"0.25700000000000001","0.66","2.6","0.8","1.8","1.2","205","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.099934363324245","134.16755284571209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0018","Farn, leaves, raw","Leafy vegetables","Dheki shak","Diplazium esculentum","P83, T61, T30","BA13","1","68","287","82.266666666666666","1.3049999999999999","0.64599999999999991","13.731333333333325","1.0",NA,"1.0","1.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04_0019","Fenugreek, leaves, raw","Leafy vegetables","Methi shak","Trigonella foenum-graecum","P6(317), P52, BID(0500172), BID(0500194) UK6(13-243), IND(79),  average of leafy vegetables","BA13","0.59","50","210","86.1","4.4000000000000004","0.9","5","2.1",NA,"2.1","1.5","395","1.9","41.01","51","31","76","0.34410000000000002","9.6500000000000002E-2","758.33333333333337","0","9100","0","9100",NA,"0",NA,NA,"0.12","0.31","1.7000000000000002","0.8","0.9","0.2678256534599156","104.25636499096346","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
